Date,Index_2x,MA_2x
2021-12-13,8204.950439453125,6289.523327148438
2021-12-14,8135.189697265625,6295.238206054688
2021-12-15,8286.710205078125,6301.1927265625
2021-12-16,8204.349853515625,6306.971366210937
2021-12-17,8108.290283203125,6312.560407226562
2021-12-20,8003.050048828125,6317.87284765625
2021-12-21,8165.469970703125,6323.5096875
2021-12-22,8260.130126953125,6329.410767578125
2021-12-23,8318.590087890625,6335.390807617187
2021-12-27,8449.389892578125,6341.524166992188
2021-12-28,8439.710205078125,6347.730166992187
2021-12-29,8453.130126953125,6353.917287109375
2021-12-30,8424.469970703125,6360.083487304688
2021-12-31,8399.370361328125,6366.1360078125
2022-01-03,8460.130126953125,6372.223448242187
2022-01-04,8454.090087890625,6378.336208007812
2022-01-05,8268.170166015625,6383.986008789063
2022-01-06,8259.109619140625,6389.637608398438
2022-01-07,8221.069580078125,6395.188567382813
2022-01-10,8207.590087890625,6400.602487304687
2022-01-11,8293.149658203125,6406.1362861328125
2022-01-12,8319.710205078125,6411.758526367187
2022-01-13,8185.069580078125,6417.107645507813
2022-01-14,8192.710205078125,6422.456885742187
2022-01-18,8021.229736328125,6427.5834453125
2022-01-19,7932.529541015625,6432.73996484375
2022-01-20,7832.469970703125,6437.565924804688
2022-01-21,7662.889892578125,6442.064084960937
2022-01-24,7687.269775390625,6446.56996484375
2022-01-25,7579.910400390625,6451.093685546875
2022-01-26,7566.870361328125,6455.4977265625
2022-01-27,7520.029541015625,6459.613405273438
2022-01-28,7730.710205078125,6464.002045898437
2022-01-31,7898.109619140625,6468.681125
2022-02-01,7960.090087890625,6473.5564453125
2022-02-02,8045.769775390625,6478.505604492188
2022-02-03,7821.889892578125,6482.984364257813
2022-02-04,7868.069580078125,6487.46868359375
2022-02-07,7834.750244140625,6491.908404296875
2022-02-08,7910.090087890625,6496.473924804687
2022-02-09,8041.370361328125,6501.341485351562
2022-02-10,7875.170166015625,6505.813206054688
2022-02-11,7704.290283203125,6509.994846679688
2022-02-14,7670.349853515625,6514.250526367187
2022-02-15,7809.149658203125,6519.23124609375
2022-02-16,7817.029541015625,6524.6184453125
2022-02-17,7627.529541015625,6529.673924804688
2022-02-18,7564.750244140625,6535.154365234375
2022-02-22,7476.529541015625,6540.556524414063
2022-02-23,7318.010009765625,6545.097604492187
2022-02-24,7444.410400390625,6550.2389248046875
2022-02-25,7636.309814453125,6555.257043945313
2022-02-28,7614.889892578125,6560.657043945313
