Date,Index_3x,MA_3x
2012-03-30,1959.429931640625,1429.2868194580078
2012-04-02,1991.14013671875,1430.6348397216798
2012-04-03,1974.1600341796875,1431.936239868164
2012-04-04,1930.89990234375,1433.1461993408202
2012-04-05,1928.2598876953125,1434.2707789306642
2012-04-09,1880.619873046875,1435.2939583740235
2012-04-10,1809.7899169921875,1436.2927181396485
2012-04-11,1840.14990234375,1437.319857788086
2012-04-12,1896.7298583984375,1438.4022572021483
2012-04-13,1844.800048828125,1439.3881776123046
2012-04-16,1842.7298583984375,1440.3535770263672
2012-04-17,1906.360107421875,1441.3945770263672
2012-04-18,1889.4400634765625,1442.433116821289
2012-04-19,1864.7801513671875,1443.592377319336
2012-04-20,1869.610107421875,1444.7153975830079
2012-04-23,1834.83984375,1445.676357055664
2012-04-24,1849.929931640625,1446.7880372314453
2012-04-25,1906.08984375,1447.918616821289
2012-04-26,1933.9599609375,1449.276896850586
2012-04-27,1944.0999755859375,1450.7018367919923
2012-04-30,1927.7501220703125,1452.320396850586
2012-05-01,1951.4798583984375,1454.0900364990234
2012-05-02,1940.9501953125,1455.5455169677734
2012-05-03,1908.7298583984375,1456.9601964111328
2012-05-04,1841.3199462890625,1458.1447760009767
2012-05-07,1842.7598876953125,1459.4176160888671
2012-05-08,1825.179931640625,1460.7858555908203
2012-05-09,1797.7598876953125,1462.091695678711
2012-05-10,1807.989990234375,1463.5148353271484
2012-05-11,1794.1900634765625,1464.9448751220702
2012-05-14,1749.0699462890625,1466.545435180664
2012-05-15,1726.0001220703125,1468.0032557373047
2012-05-16,1708.420166015625,1469.5101558837891
2012-05-17,1648.5999755859375,1470.8951356201171
2012-05-18,1619.679931640625,1472.2587557373047
2012-05-21,1681.989990234375,1473.5363353271484
2012-05-22,1683.9100341796875,1474.8996551513671
2012-05-23,1690.5999755859375,1476.3885552978516
2012-05-24,1696.0601806640625,1477.7223555908204
2012-05-25,1687.4798583984375,1479.0122955322265
2012-05-29,1731.2801513671875,1480.6175357666016
2012-05-30,1673.9798583984375,1482.1946356201172
2012-05-31,1665.0098876953125,1483.6846153564454
2012-06-01,1568.14013671875,1485.0187159423829
2012-06-04,1568.5601806640625,1486.1667564697266
2012-06-05,1590.52001953125,1487.3301566162108
2012-06-06,1679.4100341796875,1488.683156616211
2012-06-07,1678.989990234375,1489.8817166748047
2012-06-08,1711.0001220703125,1491.1480169677734
2012-06-11,1660.8101806640625,1492.305357055664
2012-06-12,1706.5601806640625,1493.545377319336
2012-06-13,1678.6600341796875,1494.7554576416017
2012-06-14,1721.3199462890625,1496.1581971435546
2012-06-15,1762.5399169921875,1497.6629967041015
2012-06-18,1768.360107421875,1499.2895372314454
2012-06-19,1807.9599609375,1500.9768570556641
2012-06-20,1801.08984375,1502.6635770263672
2012-06-21,1710.550048828125,1504.3691971435546
2012-06-22,1739.080078125,1506.1950574951172
2012-06-25,1675.179931640625,1507.913157348633
2012-06-26,1693.989990234375,1509.6976171875
2012-06-27,1729.5699462890625,1511.5203566894531
2012-06-28,1721.14013671875,1513.1329768066407
2012-06-29,1820.5001220703125,1514.8844370117188
2012-07-02,1830.550048828125,1516.6097373046875
2012-07-03,1856.080078125,1518.381357421875
2012-07-05,1836.7598876953125,1520.0147973632813
2012-07-06,1798.0601806640625,1521.571857421875
2012-07-09,1791.39990234375,1523.1077373046876
2012-07-10,1758.429931640625,1524.7672770996094
2012-07-11,1758.369873046875,1526.3884768066407
2012-07-12,1738.300048828125,1527.8961569824219
2012-07-13,1804.360107421875,1529.6192973632812
2012-07-16,1794.9400634765625,1531.1791171875
2012-07-17,1825.0301513671875,1532.7451772460938
2012-07-18,1852.360107421875,1534.2917973632811
2012-07-19,1863.550048828125,1535.8678176269532
2012-07-20,1822.0001220703125,1537.4069978027344
2012-07-23,1785.580078125,1538.9009377441407
2012-07-24,1748.9501953125,1540.3211982421874
2012-07-25,1747.6900634765625,1541.5933784179688
2012-07-26,1814.080078125,1543.0307387695314
2012-07-27,1891.929931640625,1544.5831186523437
2012-07-30,1889.920166015625,1546.14005859375
2012-07-31,1871.9798583984375,1547.6861381835938
2012-08-01,1859.9798583984375,1549.1713176269532
2012-08-02,1829.02001953125,1550.6349572753907
2012-08-03,1906.989990234375,1552.444077392578
2012-08-06,1916.7099609375,1554.3077973632812
2012-08-07,1938.0699462890625,1556.240397216797
2012-08-08,1940.679931640625,1558.1774370117187
2012-08-09,1942.420166015625,1560.0389970703125
2012-08-10,1951.6300048828125,1561.9092568359374
2012-08-13,1946.3499755859375,1563.88013671875
2012-08-14,1945.8101806640625,1565.8735773925782
2012-08-15,1950.610107421875,1567.90259765625
2012-08-16,1980.550048828125,1570.0844377441406
2012-08-17,1988.5001220703125,1572.2614182128907
2012-08-20,1988.4100341796875,1574.4868784179687
2012-08-21,1973.5301513671875,1576.5783588867187
2012-08-22,1974.489990234375,1578.765778564453
2012-08-23,1940.2598876953125,1580.8822785644531
2012-08-24,1967.4100341796875,1582.867318359375
2012-08-27,1965.33984375,1584.789358154297
2012-08-28,1961.920166015625,1586.6180983886718
2012-08-29,1965.489990234375,1588.5299985351562
2012-08-30,1932.4599609375,1590.3336584472656
2012-08-31,1953.7598876953125,1592.1480578613282
2012-09-04,1948.83984375,1593.9203972167968
2012-09-05,1944.33984375,1595.60963671875
2012-09-06,2030.3800048828125,1597.4757568359375
2012-09-07,2047.7801513671875,1599.352857421875
2012-09-10,2021.2598876953125,1601.179376953125
2012-09-11,2034.7001953125,1603.0271975097655
2012-09-12,2043.7001953125,1604.790298095703
2012-09-13,2113.989990234375,1606.7115578613282
2012-09-14,2131.330078125,1608.7004978027344
2012-09-17,2117.58984375,1610.7186577148439
2012-09-18,2111.9798583984375,1612.5825571289063
2012-09-19,2117.170166015625,1614.495897216797
2012-09-20,2114.800048828125,1616.3712575683594
2012-09-21,2114.4700927734375,1618.2637778320313
2012-09-24,2104.6900634765625,1620.1579182128905
2012-09-25,2058.7899169921875,1621.9300180664063
2012-09-26,2033.9798583984375,1623.7077575683593
2012-09-27,2075.4700927734375,1625.4261577148438
2012-09-28,2056.0301513671875,1627.1103581542968
2012-10-01,2067.489990234375,1628.8289377441406
2012-10-02,2071.27001953125,1630.5125375976563
2012-10-03,2086.989990234375,1632.226557861328
2012-10-04,2118.2200927734375,1633.976337890625
2012-10-05,2116.8101806640625,1635.673318359375
2012-10-08,2101.6600341796875,1637.3657380371094
2012-10-09,2058.4599609375,1638.9574782714844
2012-10-10,2031.7001953125,1640.444578857422
2012-10-11,2032.5399169921875,1642.0462185058593
2012-10-12,2019.7899169921875,1643.5487380371094
2012-10-15,2054.4100341796875,1645.1079580078126
2012-10-16,2098.7801513671875,1646.7389985351563
2012-10-17,2116.7501220703125,1648.3907387695313
2012-10-18,2106.0399169921875,1650.0209384765626
2012-10-19,2033.58984375,1651.5253784179688
2012-10-22,2035.4798583984375,1653.0256179199218
2012-10-23,1973.3499755859375,1654.4047177734376
2012-10-24,1960.27001953125,1655.7509377441406
2012-10-25,1972.929931640625,1657.067337890625
2012-10-26,1969.83984375,1658.3512177734376
2012-10-31,1970.5001220703125,1659.497817626953
2012-11-01,2016.7899169921875,1660.7082575683594
2012-11-02,1976.619873046875,1661.8539572753907
2012-11-05,1985.800048828125,1663.0771171875
2012-11-06,2019.1900634765625,1664.3351975097655
2012-11-07,1917.610107421875,1665.421137451172
2012-11-08,1866.550048828125,1666.4909377441406
2012-11-09,1873.5699462890625,1667.5835375976562
2012-11-12,1874.110107421875,1668.7936779785157
2012-11-13,1857.610107421875,1669.969318359375
2012-11-14,1800.489990234375,1670.9221186523437
2012-11-15,1794.0098876953125,1671.8437185058594
2012-11-16,1813.6600341796875,1672.8159587402345
2012-11-19,1894.6900634765625,1674.0529189453125
2012-11-20,1897.4501953125,1675.1896794433594
2012-11-21,1907.110107421875,1676.3994594726562
2012-11-23,1961.4700927734375,1677.7277995605468
2012-11-26,1952.89013671875,1679.0822395019532
2012-11-27,1930.83984375,1680.2394594726563
2012-11-28,1963.8101806640625,1681.3698596191407
2012-11-29,1981.869873046875,1682.517299560547
2012-11-30,1982.5601806640625,1683.6756599121093
2012-12-03,1962.39990234375,1684.7899196777344
2012-12-04,1955.170166015625,1685.862539794922
2012-12-05,1961.860107421875,1686.920219970703
2012-12-06,1975.83984375,1687.9614594726563
2012-12-07,1988.2298583984375,1689.0271193847657
2012-12-10,1989.670166015625,1690.0888798828125
2012-12-11,2017.5399169921875,1691.2445397949218
2012-12-12,2019.4599609375,1692.3581997070312
2012-12-13,1992.369873046875,1693.4114392089843
2012-12-14,1974.7598876953125,1694.4104392089844
2012-12-17,2025.0999755859375,1695.4649992675782
2012-12-18,2074.39013671875,1696.5926997070312
2012-12-19,2041.4501953125,1697.6669399414063
2012-12-20,2065.08984375,1698.7838393554687
2012-12-21,2024.4700927734375,1699.8136794433594
2012-12-24,2014.0001220703125,1700.8149594726563
2012-12-26,1993.5098876953125,1701.7866591796876
2012-12-27,1988.3199462890625,1702.7494189453125
2012-12-28,1941.3101806640625,1703.532779296875
2012-12-31,2012.58984375,1704.4687192382812
2013-01-02,2121.2801513671875,1705.5838791503907
2013-01-03,2112.1300048828125,1706.6969992675781
2013-01-04,2133.429931640625,1707.866819091797
2013-01-07,2119.6900634765625,1709.0196591796876
2013-01-08,2105.4700927734375,1710.1156794433593
2013-01-09,2117.080078125,1711.166039794922
2013-01-10,2150.3800048828125,1712.2961997070313
2013-01-11,2150.170166015625,1713.3690600585937
2013-01-14,2146.0601806640625,1714.4230202636718
2013-01-15,2151.0399169921875,1715.565539794922
2013-01-16,2151.9100341796875,1716.719759765625
2013-01-17,2176.83984375,1717.9052995605468
2013-01-18,2191.9599609375,1719.0761396484374
2013-01-22,2211.7001953125,1720.2844196777344
2013-01-23,2218.4501953125,1721.4735
2013-01-24,2218.4798583984375,1722.6451794433594
2013-01-25,2242.89990234375,1724.0048994140625
2013-01-28,2234.5601806640625,1725.289259765625
2013-01-29,2257.5399169921875,1726.490759765625
2013-01-30,2239.89990234375,1727.6783393554688
2013-01-31,2228.3499755859375,1728.8243994140626
2013-02-01,2273.5301513671875,1730.0381997070313
2013-02-04,2221.14990234375,1731.0981591796874
2013-02-05,2267.89013671875,1732.2184797363282
2013-02-06,2270.3800048828125,1733.3659196777344
2013-02-07,2262.1900634765625,1734.4910397949218
2013-02-08,2287.8101806640625,1735.6237199707032
2013-02-11,2285.050048828125,1736.7318603515625
2013-02-12,2292.3101806640625,1737.8803806152343
2013-02-13,2295.0098876953125,1738.9844406738282
2013-02-14,2298.1600341796875,1740.0701403808594
2013-02-15,2293.39013671875,1741.1308205566406
2013-02-19,2326.83984375,1742.4238205566405
2013-02-20,2269.869873046875,1743.6511201171875
2013-02-21,2241.2801513671875,1744.8290405273438
2013-02-22,2280.8199462890625,1746.0033603515626
2013-02-25,2197.5699462890625,1746.9671403808593
2013-02-26,2224.83984375,1748.1108002929689
2013-02-27,2281.989990234375,1749.3561005859376
2013-02-28,2278.0601806640625,1750.4583610839843
2013-03-01,2288.619873046875,1751.6406606445312
2013-03-04,2309.619873046875,1752.9310803222656
2013-03-05,2353.39013671875,1754.2389008789062
2013-03-06,2358.39990234375,1755.5675405273437
2013-03-07,2366.800048828125,1757.0624406738282
2013-03-08,2387.5601806640625,1758.5438408203124
2013-03-11,2402.679931640625,1760.1028205566406
2013-03-12,2391.4599609375,1761.72648046875
2013-03-13,2397.580078125,1763.5123205566406
2013-03-14,2423.7099609375,1765.2493806152345
2013-03-15,2416.119873046875,1766.9383205566405
2013-03-18,2390.3199462890625,1768.4606403808593
2013-03-19,2379.0399169921875,1769.9880600585936
2013-03-20,2410.14990234375,1771.5550795898437
2013-03-21,2371.420166015625,1772.9719196777344
2013-03-22,2404.6900634765625,1774.4304594726561
2013-03-25,2389.08984375,1775.8794594726562
2013-03-26,2425.330078125,1777.3454399414063
2013-03-27,2422.5699462890625,1778.7529797363281
2013-03-28,2441.58984375,1780.2131396484374
2013-04-01,2420.5301513671875,1781.5916997070312
2013-04-02,2444.77001953125,1783.015979736328
2013-04-03,2395.08984375,1784.3423393554688
2013-04-04,2413.9599609375,1785.6889790039063
2013-04-05,2393.860107421875,1787.0075991210938
2013-04-08,2423.2298583984375,1788.4169985351562
2013-04-09,2439.8499755859375,1789.8818986816407
2013-04-10,2497.2099609375,1791.523318359375
2013-04-11,2514.1300048828125,1793.197078125
2013-04-12,2500.5699462890625,1794.8430578613281
2013-04-15,2391.0999755859375,1796.239137451172
2013-04-16,2457.7298583984375,1797.8557170410156
2013-04-17,2390.050048828125,1799.2920571289062
2013-04-18,2358.8499755859375,1800.5595571289064
2013-04-19,2399.77001953125,1801.8667770996094
2013-04-22,2421.52001953125,1803.2302770996093
2013-04-23,2470.360107421875,1804.6195173339843
2013-04-24,2470.39013671875,1805.9582973632812
2013-04-25,2489.5001220703125,1807.306377685547
2013-04-26,2480.739990234375,1808.6181577148438
2013-04-29,2514.8499755859375,1810.0124978027343
2013-04-30,2526.7298583984375,1811.4581975097656
2013-05-01,2482.119873046875,1812.8704775390624
2013-05-02,2526.7899169921875,1814.4454174804687
2013-05-03,2577.2801513671875,1816.0907380371093
2013-05-06,2586.52001953125,1817.7179978027343
2013-05-07,2611.89990234375,1819.3307973632814
2013-05-08,2632.08984375,1821.0744572753906
2013-05-09,2614.0301513671875,1822.7425773925781
2013-05-10,2635.119873046875,1824.518156982422
2013-05-13,2635.330078125,1826.3439572753907
2013-05-14,2685.0399169921875,1828.2721171875
2013-05-15,2710.360107421875,1830.1807170410157
2013-05-16,2685.429931640625,1832.0219370117188
2013-05-17,2736.429931640625,1834.02713671875
2013-05-20,2732.89013671875,1836.120656982422
2013-05-21,2741.5001220703125,1838.2379370117187
2013-05-22,2700.0699462890625,1840.2472170410156
2013-05-23,2685.550048828125,1842.1961374511718
2013-05-24,2682.8199462890625,1844.1071374511719
2013-05-28,2714.2001953125,1845.9962980957032
2013-05-29,2679.0999755859375,1847.9991577148437
2013-05-30,2697.2501220703125,1850.0479782714845
2013-05-31,2626.239990234375,1852.0314580078125
2013-06-03,2655.2801513671875,1854.1569580078126
2013-06-04,2628.1600341796875,1856.2355983886719
2013-06-05,2560.7200927734375,1858.2116381835938
2013-06-06,2601.7001953125,1860.2129985351562
2013-06-07,2664.1600341796875,1862.4473986816406
2013-06-10,2662.4501953125,1864.673279296875
2013-06-11,2612.4100341796875,1866.7028393554688
2013-06-12,2571.580078125,1868.7854392089844
2013-06-13,2643.0999755859375,1870.9977590332032
2013-06-14,2614.2099609375,1873.1291389160156
2013-06-17,2651.14013671875,1875.2932192382812
2013-06-18,2689.4501953125,1877.4309594726562
2013-06-19,2620.8101806640625,1879.4816997070313
2013-06-20,2498.58984375,1881.3098393554687
2013-06-21,2511.3101806640625,1883.253719970703
2013-06-24,2453.2899169921875,1885.0116599121093
2013-06-25,2498.110107421875,1886.7598198242188
2013-06-26,2543.800048828125,1888.5349196777345
2013-06-27,2573.619873046875,1890.290279296875
2013-06-28,2552.860107421875,1891.8899392089843
2013-07-01,2578.89990234375,1893.5524189453124
2013-07-02,2576.2598876953125,1895.201578857422
2013-07-03,2580.2501220703125,1896.7747192382812
2013-07-05,2629.6900634765625,1898.5032590332032
2013-07-08,2655.39990234375,1900.429078857422
2013-07-09,2690.9798583984375,1902.4611584472657
2013-07-10,2691.8800048828125,1904.47055859375
2013-07-11,2759.080078125,1906.6674587402345
2013-07-12,2774.58984375,1908.8517583007813
2013-07-15,2781.52001953125,1911.1141186523437
2013-07-16,2762.800048828125,1913.211298828125
2013-07-17,2776.7501220703125,1915.3417192382813
2013-07-18,2802.1300048828125,1917.4151389160156
2013-07-19,2810.2899169921875,1919.49755859375
2013-07-22,2820.610107421875,1921.6461584472656
2013-07-23,2811.1900634765625,1923.8088588867188
2013-07-24,2791.83984375,1926.0951584472657
2013-07-25,2804.77001953125,1928.4326381835938
2013-07-26,2808.9700927734375,1930.8288581542968
2013-07-29,2790.0098876953125,1933.2191982421875
2013-07-30,2791.89990234375,1935.8106577148437
2013-07-31,2791.2099609375,1938.3629978027343
2013-08-01,2854.6300048828125,1941.4037980957032
2013-08-02,2863.0301513671875,1944.465538330078
2013-08-05,2855.4400634765625,1947.9916186523437
2013-08-06,2826.1300048828125,1951.1406584472657
2013-08-07,2806.7501220703125,1954.56155859375
2013-08-08,2826.4599609375,1957.7105983886718
2013-08-09,2808.2801513671875,1960.7862583007814
2013-08-12,2802.429931640625,1963.6961381835938
2013-08-13,2816.5001220703125,1966.704538330078
2013-08-14,2790.1900634765625,1969.6535383300782
2013-08-15,2717.9798583984375,1972.7775578613282
2013-08-16,2701.5098876953125,1975.971357421875
2013-08-19,2672.2001953125,1979.104798095703
2013-08-20,2691.0699462890625,1982.044798095703
2013-08-21,2662.420166015625,1984.8359985351562
2013-08-22,2704.89990234375,1987.8221381835938
2013-08-23,2724.52001953125,1990.742337890625
2013-08-26,2704.360107421875,1993.4225383300782
2013-08-27,2625.4599609375,1995.9278979492187
2013-08-28,2638.89990234375,1998.424317626953
2013-08-29,2648.5301513671875,2001.026817626953
2013-08-30,2632.929931640625,2003.7808176269532
2013-09-03,2653.330078125,2006.6279978027344
2013-09-04,2693.2598876953125,2009.3547575683594
2013-09-05,2699.2598876953125,2012.169837158203
2013-09-06,2699.5301513671875,2015.1754775390625
2013-09-09,2749.14990234375,2018.2321171875
2013-09-10,2785.989990234375,2021.298837158203
2013-09-11,2801.4100341796875,2024.3015368652343
2013-09-12,2784.2801513671875,2027.147397216797
2013-09-13,2797.989990234375,2029.9792770996094
2013-09-16,2826.8199462890625,2032.9403371582032
2013-09-17,2848.300048828125,2035.956357421875
2013-09-18,2910.580078125,2039.3089174804688
2013-09-19,2901.0399169921875,2042.8655969238282
2013-09-20,2863.7501220703125,2046.3064768066406
2013-09-23,2839.5399169921875,2049.539816894531
2013-09-24,2826.2801513671875,2052.672057128906
2013-09-25,2812.330078125,2055.9223168945314
2013-09-26,2830.0301513671875,2059.151937011719
2013-09-27,2809.27001953125,2062.513916748047
2013-09-30,2778.670166015625,2066.007837158203
2013-10-01,2819.02001953125,2069.434137451172
2013-10-02,2815.6300048828125,2072.733177246094
2013-10-03,2770.0001220703125,2075.815317626953
2013-10-04,2805.52001953125,2079.0255578613283
2013-10-07,2762.3800048828125,2081.9129377441404
2013-10-08,2700.369873046875,2084.672397216797
2013-10-09,2703.2200927734375,2087.367297363281
2013-10-10,2811.7001953125,2090.3006975097655
2013-10-11,2843.619873046875,2093.1724174804685
2013-10-14,2864.4400634765625,2096.22809765625
2013-10-15,2828.2001953125,2099.0641779785155
2013-10-16,2898.64013671875,2102.1341381835937
2013-10-17,2933.4700927734375,2105.2406982421876
2013-10-18,2967.52001953125,2108.2781982421875
2013-10-21,2968.0001220703125,2111.221018798828
2013-10-22,2998.0301513671875,2114.374738769531
2013-10-23,2973.1600341796875,2117.4010187988283
2013-10-24,2990.2298583984375,2120.2058986816405
2013-10-25,3013.330078125,2123.053979003906
2013-10-28,3020.3499755859375,2126.1068386230468
2013-10-29,3049.869873046875,2129.428858154297
2013-10-30,3023.9501953125,2132.581318359375
2013-10-31,3003.64013671875,2135.5536584472657
2013-11-01,3018.9400634765625,2138.604118652344
2013-11-04,3037.8101806640625,2141.6449790039064
2013-11-05,3022.929931640625,2144.5672785644533
2013-11-06,3045.489990234375,2147.815618652344
2013-11-07,2975.4700927734375,2150.860319091797
2013-11-08,3045.8499755859375,2153.9008791503907
2013-11-11,3049.6900634765625,2157.0215390625
2013-11-12,3037.08984375,2160.080818359375
2013-11-13,3080.02001953125,2163.351358154297
2013-11-14,3105.8800048828125,2166.798298095703
2013-11-15,3128.5601806640625,2170.293478271484
2013-11-18,3108.610107421875,2173.884778564453
2013-11-19,3097.6300048828125,2177.483758300781
2013-11-20,3078.1300048828125,2181.2012380371093
2013-11-21,3121.5699462890625,2185.0243176269532
2013-11-22,3148.300048828125,2188.6975773925783
2013-11-25,3141.4599609375,2192.3413176269532
2013-11-26,3142.27001953125,2195.676057861328
2013-11-27,3155.7099609375,2199.0519580078126
2013-11-29,3151.4501953125,2202.421138183594
2013-12-02,3136.7200927734375,2205.68405859375
2013-12-03,3119.4700927734375,2208.9041389160157
2013-12-04,3112.4501953125,2212.094939208984
2013-12-05,3089.110107421875,2215.39901953125
2013-12-06,3149.2899169921875,2218.6984196777344
2013-12-09,3159.1300048828125,2222.129819824219
2013-12-10,3141.8800048828125,2225.5911599121096
2013-12-11,3080.679931640625,2229.0135600585936
2013-12-12,3060.52001953125,2232.372060058594
2013-12-13,3059.9798583984375,2235.70601953125
2013-12-16,3093.64013671875,2239.1931599121094
2013-12-17,3077.02001953125,2242.4313596191405
2013-12-18,3165.9700927734375,2245.832939941406
2013-12-19,3162.8199462890625,2249.166539794922
2013-12-20,3188.9798583984375,2252.484479736328
2013-12-23,3217.989990234375,2255.859839355469
2013-12-24,3233.9798583984375,2259.3619189453125
2013-12-26,3260.080078125,2262.8359189453126
2013-12-27,3258.2200927734375,2266.338719238281
2013-12-30,3257.2298583984375,2269.722778564453
2013-12-31,3279.0999755859375,2273.1491381835935
2014-01-02,3229.9599609375,2276.454657714844
2014-01-03,3228.1300048828125,2279.7760173339843
2014-01-06,3214.330078125,2283.0524377441407
2014-01-07,3247.6600341796875,2286.3272380371095
2014-01-08,3246.489990234375,2289.597298095703
2014-01-09,3248.4100341796875,2292.853078125
2014-01-10,3261.1300048828125,2296.1727583007814
2014-01-13,3191.619873046875,2299.3259377441404
2014-01-14,3250.6600341796875,2302.5109775390624
2014-01-15,3279.1600341796875,2305.7142575683592
2014-01-16,3271.6900634765625,2308.8973176269533
2014-01-17,3250.119873046875,2312.0335173339845
2014-01-21,3265.420166015625,2315.2084174804686
2014-01-22,3268.5999755859375,2318.3212170410156
2014-01-23,3219.39990234375,2321.381396484375
2014-01-24,3104.89013671875,2324.225156982422
2014-01-27,3078.7001953125,2327.0364572753906
2014-01-28,3111.52001953125,2329.9169970703124
2014-01-29,3056.619873046875,2332.617656982422
2014-01-30,3116.58984375,2335.4295563964843
2014-01-31,3081.7899169921875,2338.0556960449217
2014-02-03,2959.6900634765625,2340.4410563964843
2014-02-04,2999.619873046875,2342.889955810547
2014-02-05,2988.9400634765625,2345.3000361328127
2014-02-06,3054.3101806640625,2347.828916748047
2014-02-07,3125.080078125,2350.5551967773436
2014-02-10,3133.5399169921875,2353.243616455078
2014-02-11,3193.27001953125,2356.0591164550783
2014-02-12,3191.800048828125,2358.9152966308593
2014-02-13,3223.5098876953125,2361.7460361328126
2014-02-14,3249.9100341796875,2364.6104362792967
2014-02-18,3256.300048828125,2367.4817365722656
2014-02-19,3220.27001953125,2370.3082763671873
2014-02-20,3253.360107421875,2373.166196777344
2014-02-21,3242.77001953125,2375.9892568359373
2014-02-24,3276.8499755859375,2378.869376953125
2014-02-25,3269.3800048828125,2381.7070166015624
2014-02-26,3269.5001220703125,2384.583896484375
2014-02-27,3296.89013671875,2387.4650969238282
2014-02-28,3312.369873046875,2390.4040166015625
2014-03-03,3271.2099609375,2393.292416748047
2014-03-04,3355.7501220703125,2396.4757170410157
2014-03-05,3355.4501953125,2399.6027973632813
2014-03-06,3365.110107421875,2402.6695173339845
2014-03-07,3368.14013671875,2405.712537597656
2014-03-10,3365.5301513671875,2408.7490180664063
2014-03-11,3336.9100341796875,2411.579098388672
2014-03-12,3338.619873046875,2414.422617919922
2014-03-13,3273.0399169921875,2417.085057861328
2014-03-14,3257.4100341796875,2419.706817626953
2014-03-17,3310.5098876953125,2422.401297363281
2014-03-18,3350.77001953125,2425.201677246094
2014-03-19,3316.330078125,2427.9489572753905
2014-03-20,3350.050048828125,2430.824337158203
2014-03-21,3333.580078125,2433.6407973632813
2014-03-24,3306.33984375,2436.286376953125
2014-03-25,3330.8800048828125,2439.0049768066406
2014-03-26,3291.7001953125,2441.687096923828
2014-03-27,3281.14013671875,2444.3616569824217
2014-03-28,3306.8800048828125,2447.056557128906
2014-03-31,3351.0399169921875,2449.776356689453
2014-04-01,3390.580078125,2452.6091967773436
2014-04-02,3406.7200927734375,2455.560837158203
2014-04-03,3400.330078125,2458.5049775390626
2014-04-04,3329.2899169921875,2461.402317626953
2014-04-07,3269.14013671875,2464.3210180664064
2014-04-08,3289.89990234375,2467.2205180664064
2014-04-09,3350.5601806640625,2470.1281787109374
2014-04-10,3233.2598876953125,2472.905098388672
2014-04-11,3181.08984375,2475.581818359375
2014-04-14,3225.8499755859375,2478.2207980957032
2014-04-15,3262.9599609375,2480.967837890625
