Price,Japan
Ticker,^N225
Date,
1977-07-27,4916.56982421875
1977-07-28,4903.93994140625
1977-07-29,4849.35009765625
1977-08-01,4975.5
1977-08-02,4970.7099609375
1977-08-03,5011.740234375
1977-08-04,5059.1298828125
1977-08-05,5061.33984375
1977-08-08,5061.33984375
1977-08-09,5076.08984375
1977-08-10,5066.64013671875
1977-08-11,5092.7900390625
1977-08-12,5133.990234375
1977-08-15,5133.990234375
1977-08-16,5202.009765625
1977-08-17,5231.580078125
1977-08-18,5216.02001953125
1977-08-19,5220.259765625
1977-08-22,5220.259765625
1977-08-23,5165.0400390625
1977-08-24,5183.60009765625
1977-08-25,5150.240234375
1977-08-26,5180.35986328125
1977-08-29,5180.35986328125
1977-08-30,5234.18017578125
1977-08-31,5242.93017578125
1977-09-01,5148.68017578125
1977-09-02,5238.60009765625
1977-09-05,5238.60009765625
1977-09-06,5287.64990234375
1977-09-07,5270.77001953125
1977-09-08,5280.31005859375
1977-09-09,5251.330078125
1977-09-12,5251.330078125
1977-09-13,5203.16015625
1977-09-14,5201.93017578125
1977-09-16,5206.169921875
1977-09-19,5206.169921875
1977-09-20,5177.7099609375
1977-09-21,5196.08984375
1977-09-22,5188.490234375
1977-09-26,5157.2998046875
1977-09-27,5159.77001953125
1977-09-28,5185.0
1977-09-29,5222.4501953125
1977-09-30,5264.740234375
1977-10-03,5264.740234375
1977-10-04,5262.259765625
1977-10-05,5223.08984375
1977-10-06,5246.490234375
1977-10-07,5237.43017578125
1977-10-11,5237.43017578125
1977-10-12,5138.06005859375
1977-10-13,5188.39013671875
1977-10-14,5152.85986328125
1977-10-17,5152.85986328125
1977-10-18,5108.27978515625
1977-10-19,5110.7998046875
1977-10-20,5142.580078125
1977-10-21,5150.0498046875
1977-10-24,5150.0498046875
1977-10-25,5134.14990234375
1977-10-26,5127.56005859375
1977-10-27,5121.5400390625
1977-10-28,5120.52001953125
1977-10-31,5120.52001953125
1977-11-01,5155.330078125
1977-11-02,5021.080078125
1977-11-04,5024.81982421875
1977-11-07,5024.81982421875
1977-11-08,5024.27978515625
1977-11-09,4976.43017578125
1977-11-10,4974.64990234375
1977-11-11,4941.2099609375
1977-11-14,4941.2099609375
1977-11-15,4996.35009765625
1977-11-16,4951.7900390625
1977-11-17,4903.5
1977-11-18,4836.52001953125
1977-11-21,4836.52001953125
1977-11-22,4829.22998046875
1977-11-24,4723.740234375
1977-11-25,4597.259765625
1977-11-28,4597.259765625
1977-11-29,4822.5
1977-11-30,4849.56005859375
1977-12-01,4898.009765625
1977-12-02,4913.1201171875
1977-12-05,4913.1201171875
1977-12-06,4904.39990234375
1977-12-07,4886.68017578125
1977-12-08,4815.919921875
1977-12-09,4843.330078125
1977-12-12,4843.330078125
1977-12-13,4808.97021484375
1977-12-14,4778.52978515625
1977-12-15,4808.97021484375
1977-12-16,4797.0400390625
1977-12-19,4797.0400390625
1977-12-20,4910.5400390625
1977-12-21,4901.18994140625
1977-12-22,4896.56005859375
1977-12-26,4878.93994140625
1977-12-27,4884.759765625
1977-12-28,4863.009765625
1977-12-29,4863.009765625
1977-12-30,4863.009765625
1978-01-04,4867.91015625
1978-01-05,4941.18017578125
1978-01-06,4974.64990234375
1978-01-09,4994.72998046875
1978-01-11,5007.22998046875
1978-01-12,4995.97998046875
1978-01-13,5030.97998046875
1978-01-17,5038.919921875
1978-01-18,5063.10986328125
1978-01-19,5066.14990234375
1978-01-20,5064.10009765625
1978-01-23,5046.240234375
1978-01-24,5025.89013671875
1978-01-25,5007.22998046875
1978-01-26,5021.509765625
1978-01-27,5028.41015625
1978-01-30,5077.5400390625
1978-01-31,5111.669921875
1978-02-01,5138.47021484375
1978-02-02,5135.33984375
1978-02-03,5129.0
1978-02-06,5133.02001953125
1978-02-07,5131.31982421875
1978-02-08,5144.6298828125
1978-02-09,5148.1201171875
1978-02-10,5144.5400390625
1978-02-13,5158.2998046875
1978-02-14,5136.22998046875
1978-02-15,5124.6201171875
1978-02-16,5131.9501953125
1978-02-17,5086.2998046875
1978-02-20,5086.2998046875
1978-02-21,5061.81982421875
1978-02-22,5085.39990234375
1978-02-23,5104.25
1978-02-24,5121.7998046875
1978-02-27,5222.1201171875
1978-02-28,5222.66015625
1978-03-01,5210.580078125
1978-03-02,5213.89013671875
1978-03-03,5237.9599609375
1978-03-06,5197.8701171875
1978-03-07,5209.240234375
1978-03-08,5190.6201171875
1978-03-09,5177.47021484375
1978-03-10,5211.740234375
1978-03-13,5275.5498046875
1978-03-14,5269.2001953125
1978-03-15,5278.9501953125
1978-03-16,5297.66015625
1978-03-17,5290.669921875
1978-03-20,5269.72998046875
1978-03-22,5273.669921875
1978-03-23,5266.77978515625
1978-03-24,5262.47998046875
1978-03-27,5317.080078125
1978-03-28,5360.33984375
1978-03-29,5400.77001953125
1978-03-30,5411.27978515625
1978-03-31,5447.759765625
1978-04-03,5430.330078125
1978-04-04,5479.740234375
1978-04-05,5527.89990234375
1978-04-06,5498.25
1978-04-07,5485.22021484375
1978-04-10,5464.830078125
1978-04-11,5449.81982421875
1978-04-12,5464.64990234375
1978-04-13,5466.18017578125
1978-04-14,5503.5498046875
1978-04-17,5544.60986328125
1978-04-18,5534.72021484375
1978-04-19,5555.83984375
1978-04-20,5548.56005859375
1978-04-21,5502.2900390625
1978-04-24,5514.77978515625
1978-04-25,5521.7001953125
1978-04-26,5540.56005859375
1978-04-27,5516.33984375
1978-04-28,5534.18017578125
1978-05-01,5532.93017578125
1978-05-02,5541.10009765625
1978-05-08,5526.64013671875
1978-05-09,5490.25
1978-05-10,5486.1201171875
1978-05-11,5489.259765625
1978-05-12,5497.97998046875
1978-05-15,5499.509765625
1978-05-16,5418.830078125
1978-05-17,5440.1201171875
1978-05-18,5406.8798828125
1978-05-19,5404.18994140625
1978-05-22,5408.22998046875
1978-05-23,5417.47998046875
1978-05-24,5455.31005859375
1978-05-25,5455.93017578125
1978-05-26,5439.39990234375
1978-05-29,5439.93994140625
1978-05-30,5438.509765625
1978-05-31,5469.77001953125
1978-06-01,5476.240234375
1978-06-02,5480.5498046875
1978-06-05,5495.27978515625
1978-06-06,5489.7998046875
1978-06-07,5490.43017578125
1978-06-08,5504.72021484375
1978-06-09,5500.669921875
1978-06-12,5511.990234375
1978-06-13,5493.669921875
1978-06-14,5502.10986328125
1978-06-15,5495.91015625
1978-06-16,5491.509765625
1978-06-19,5477.31982421875
1978-06-20,5474.7998046875
1978-06-21,5478.83984375
1978-06-22,5483.8701171875
1978-06-23,5481.35986328125
1978-06-26,5481.27001953125
1978-06-27,5472.10009765625
1978-06-28,5501.0400390625
1978-06-29,5533.31005859375
1978-06-30,5543.14013671875
1978-07-03,5562.97021484375
1978-07-04,5562.009765625
1978-07-05,5576.33984375
1978-07-06,5588.1298828125
1978-07-07,5616.89013671875
1978-07-10,5631.39990234375
1978-07-11,5628.31982421875
1978-07-12,5627.259765625
1978-07-13,5624.18994140625
1978-07-14,5629.2001953125
1978-07-17,5636.85009765625
1978-07-18,5636.14990234375
1978-07-19,5640.6298828125
1978-07-21,5614.25
1978-07-24,5578.009765625
1978-07-25,5562.4501953125
1978-07-26,5575.2900390625
1978-07-27,5575.10986328125
1978-07-28,5578.02001953125
1978-07-31,5601.33984375
1978-08-01,5585.41015625
1978-08-02,5550.81982421875
1978-08-03,5556.72021484375
1978-08-04,5576.60986328125
1978-08-07,5557.9501953125
1978-08-08,5492.2099609375
1978-08-09,5480.77001953125
1978-08-10,5496.7900390625
1978-08-11,5502.60009765625
1978-08-14,5508.14013671875
1978-08-15,5493.97021484375
1978-08-16,5497.93017578125
1978-08-17,5489.66015625
1978-08-18,5495.56005859375
1978-08-21,5513.330078125
1978-08-22,5518.8798828125
1978-08-23,5520.72998046875
1978-08-24,5503.740234375
1978-08-25,5510.43017578125
1978-08-28,5506.1201171875
1978-08-29,5527.77001953125
1978-08-30,5557.419921875
1978-08-31,5585.41015625
1978-09-01,5599.580078125
1978-09-04,5637.68017578125
1978-09-05,5641.3798828125
1978-09-06,5637.240234375
1978-09-07,5651.240234375
1978-09-08,5610.31005859375
1978-09-11,5640.240234375
1978-09-12,5662.06005859375
1978-09-13,5661.89013671875
1978-09-14,5660.2998046875
1978-09-18,5672.35986328125
1978-09-19,5652.91015625
1978-09-20,5622.10986328125
1978-09-21,5623.509765625
1978-09-22,5637.16015625
1978-09-25,5662.06005859375
1978-09-26,5693.919921875
1978-09-27,5738.27001953125
1978-09-28,5754.2099609375
1978-09-29,5772.35986328125
1978-10-02,5780.85986328125
1978-10-03,5779.52978515625
1978-10-04,5787.85009765625
1978-10-05,5790.77001953125
1978-10-06,5792.5400390625
1978-10-09,5758.89990234375
1978-10-11,5757.56982421875
1978-10-12,5731.89013671875
1978-10-13,5727.91015625
1978-10-16,5797.06005859375
1978-10-17,5837.6298828125
1978-10-18,5857.91015625
1978-10-19,5872.52978515625
1978-10-20,5873.419921875
1978-10-23,5860.22021484375
1978-10-24,5811.31982421875
1978-10-25,5834.85986328125
1978-10-26,5836.97998046875
1978-10-27,5887.31982421875
1978-10-30,5926.81982421875
1978-10-31,5902.93017578125
1978-11-01,5872.419921875
1978-11-02,5895.8701171875
1978-11-06,5936.169921875
1978-11-07,5943.93017578125
1978-11-08,5957.93994140625
1978-11-09,5948.25
1978-11-10,5968.259765625
1978-11-13,5973.3701171875
1978-11-14,5942.8701171875
1978-11-15,5900.18017578125
1978-11-16,5919.68017578125
1978-11-17,5933.89013671875
1978-11-20,5945.97998046875
1978-11-21,5955.33984375
1978-11-22,5978.81982421875
1978-11-24,5985.43994140625
1978-11-27,5979.43994140625
1978-11-28,5945.27978515625
1978-11-29,5946.77978515625
1978-11-30,5967.43017578125
1978-12-01,6002.740234375
1978-12-04,6056.580078125
1978-12-05,6052.68994140625
1978-12-06,6050.93017578125
1978-12-07,6060.3701171875
1978-12-08,6074.93017578125
1978-12-11,6097.0
1978-12-12,6079.259765625
1978-12-13,6097.259765625
1978-12-14,6083.93994140625
1978-12-15,6030.35986328125
1978-12-18,5978.4599609375
1978-12-19,5983.31982421875
1978-12-20,5974.669921875
1978-12-21,5873.169921875
1978-12-22,5884.2900390625
1978-12-25,5888.35009765625
1978-12-26,5925.60009765625
1978-12-27,5979.080078125
1978-12-28,6001.85009765625
1978-12-29,6001.85009765625
1979-01-04,6041.56982421875
1979-01-05,6072.2900390625
1979-01-08,6076.8798828125
1979-01-09,6081.08984375
1979-01-10,6100.35009765625
1979-01-11,6116.3701171875
1979-01-12,6113.490234375
1979-01-16,6118.0400390625
1979-01-17,6111.81982421875
1979-01-18,6106.56982421875
1979-01-19,6106.1298828125
1979-01-22,6107.6201171875
1979-01-23,6126.009765625
1979-01-24,6150.9599609375
1979-01-25,6157.7099609375
1979-01-26,6160.7099609375
1979-01-29,6192.2900390625
1979-01-30,6186.080078125
1979-01-31,6212.77978515625
1979-02-01,6200.0
1979-02-02,6187.2998046875
1979-02-05,6148.85986328125
1979-02-06,6095.18017578125
1979-02-07,6106.0400390625
1979-02-08,6100.7001953125
1979-02-09,6036.60009765625
1979-02-13,6023.64013671875
1979-02-14,6061.02978515625
1979-02-15,6101.93017578125
1979-02-16,6128.89990234375
1979-02-19,6124.9599609375
1979-02-20,6116.10986328125
1979-02-21,6097.3701171875
1979-02-22,6105.830078125
1979-02-23,6080.93994140625
1979-02-26,6089.1201171875
1979-02-27,6065.2900390625
1979-02-28,6072.8798828125
1979-03-01,5975.56005859375
1979-03-02,5972.93994140625
1979-03-05,6014.22998046875
1979-03-06,5992.83984375
1979-03-07,6017.27978515625
1979-03-08,6026.009765625
1979-03-09,6042.93994140625
1979-03-12,6062.580078125
1979-03-13,6058.2998046875
1979-03-14,6048.009765625
1979-03-15,6024.52978515625
1979-03-16,6025.75
1979-03-19,6029.85009765625
1979-03-20,6053.77001953125
1979-03-22,6074.7099609375
1979-03-23,6079.85986328125
1979-03-26,6101.60009765625
1979-03-27,6109.02001953125
1979-03-28,6108.2998046875
1979-03-29,6136.02001953125
1979-03-30,6133.97021484375
1979-04-02,6088.990234375
1979-04-03,6035.06982421875
1979-04-04,6039.18017578125
1979-04-05,6049.0
1979-04-06,6049.990234375
1979-04-09,6010.97998046875
1979-04-10,5925.8701171875
1979-04-11,6043.02978515625
1979-04-12,6071.009765625
1979-04-13,6115.669921875
1979-04-16,6110.02001953125
1979-04-17,6078.6201171875
1979-04-18,6058.6298828125
1979-04-19,6064.8701171875
1979-04-20,6102.97021484375
1979-04-23,6120.52001953125
1979-04-24,6139.169921875
1979-04-25,6178.77978515625
1979-04-26,6193.9599609375
1979-04-27,6223.14013671875
1979-05-01,6236.919921875
1979-05-02,6277.60009765625
1979-05-04,6286.10009765625
1979-05-07,6253.56005859375
1979-05-08,6236.81982421875
1979-05-09,6248.8798828125
1979-05-10,6264.0400390625
1979-05-11,6274.1201171875
1979-05-14,6296.919921875
1979-05-15,6308.8798828125
1979-05-16,6341.259765625
1979-05-17,6287.0
1979-05-18,6315.47998046875
1979-05-21,6306.72021484375
1979-05-22,6263.580078125
1979-05-23,6233.52978515625
1979-05-24,6300.4501953125
1979-05-25,6313.81982421875
1979-05-28,6332.8798828125
1979-05-29,6293.0400390625
1979-05-30,6307.4501953125
1979-05-31,6252.58984375
1979-06-01,6176.93017578125
1979-06-04,6198.7099609375
1979-06-05,6123.9599609375
1979-06-06,6175.64990234375
1979-06-07,6186.259765625
1979-06-08,6176.56005859375
1979-06-11,6065.18994140625
1979-06-12,6097.16015625
1979-06-13,6120.31005859375
1979-06-14,6100.5400390625
1979-06-15,6143.93994140625
1979-06-18,6188.2099609375
1979-06-19,6186.4501953125
1979-06-20,6200.75
1979-06-21,6248.47021484375
1979-06-22,6247.5400390625
1979-06-25,6239.83984375
1979-06-26,6240.58984375
1979-06-27,6258.0400390625
1979-06-28,6250.0400390625
1979-06-29,6247.259765625
1979-07-02,6283.14013671875
1979-07-03,6303.080078125
1979-07-04,6310.02978515625
1979-07-05,6292.419921875
1979-07-06,6280.10986328125
1979-07-09,6258.7099609375
1979-07-10,6177.2099609375
1979-07-11,6207.56982421875
1979-07-12,6154.81005859375
1979-07-13,6109.2998046875
1979-07-16,6188.72998046875
1979-07-17,6181.66015625
1979-07-18,6181.2998046875
1979-07-19,6180.2998046875
1979-07-20,6179.89990234375
1979-07-23,6180.41015625
1979-07-24,6210.91015625
1979-07-25,6250.31005859375
1979-07-26,6243.93994140625
1979-07-27,6264.66015625
1979-07-30,6275.31005859375
1979-07-31,6313.77001953125
1979-08-01,6322.68017578125
1979-08-02,6329.58984375
1979-08-03,6355.72021484375
1979-08-06,6392.18017578125
1979-08-07,6364.72998046875
1979-08-08,6402.669921875
1979-08-09,6392.16015625
1979-08-10,6394.990234375
1979-08-13,6394.6298828125
1979-08-14,6395.22021484375
1979-08-15,6424.14990234375
1979-08-16,6443.56005859375
1979-08-17,6452.56005859375
1979-08-20,6448.72021484375
1979-08-21,6403.2900390625
1979-08-22,6415.7998046875
1979-08-23,6396.83984375
1979-08-24,6384.490234375
1979-08-27,6408.10986328125
1979-08-28,6435.6298828125
1979-08-29,6445.419921875
1979-08-30,6437.25
1979-08-31,6436.1298828125
1979-09-03,6405.7900390625
1979-09-04,6401.68017578125
1979-09-05,6411.64013671875
1979-09-06,6425.5
1979-09-07,6410.9599609375
1979-09-10,6410.41015625
1979-09-11,6426.60986328125
1979-09-12,6451.72021484375
1979-09-13,6447.8701171875
1979-09-14,6455.0
1979-09-17,6438.1201171875
1979-09-18,6459.830078125
1979-09-19,6482.56005859375
1979-09-20,6465.66015625
1979-09-21,6490.33984375
1979-09-25,6491.0
1979-09-26,6477.85986328125
1979-09-27,6539.7099609375
1979-09-28,6568.60986328125
1979-10-01,6577.89013671875
1979-10-02,6545.1201171875
1979-10-03,6542.7001953125
1979-10-04,6532.93994140625
1979-10-05,6568.830078125
1979-10-08,6495.7001953125
1979-10-09,6512.83984375
1979-10-11,6395.9501953125
1979-10-12,6439.75
1979-10-15,6526.830078125
1979-10-16,6516.6201171875
1979-10-17,6496.08984375
1979-10-18,6427.56982421875
1979-10-19,6416.83984375
1979-10-22,6341.72998046875
1979-10-23,6371.1298828125
1979-10-24,6225.7099609375
1979-10-25,6235.31982421875
1979-10-26,6207.89013671875
1979-10-29,6319.35009765625
1979-10-30,6405.580078125
1979-10-31,6444.1298828125
1979-11-01,6444.1298828125
1979-11-02,6424.97021484375
1979-11-05,6423.2001953125
1979-11-06,6451.830078125
1979-11-07,6368.10986328125
1979-11-08,6390.6201171875
1979-11-09,6403.47021484375
1979-11-12,6414.81982421875
1979-11-13,6401.75
1979-11-14,6414.10986328125
1979-11-15,6372.56982421875
1979-11-16,6387.10986328125
1979-11-19,6374.97021484375
1979-11-20,6363.7099609375
1979-11-21,6303.60009765625
1979-11-22,6328.56005859375
1979-11-26,6387.5
1979-11-27,6407.7998046875
1979-11-28,6420.25
1979-11-29,6440.83984375
1979-11-30,6450.18994140625
1979-12-03,6475.5498046875
1979-12-04,6487.64990234375
1979-12-05,6507.64990234375
1979-12-06,6502.9599609375
1979-12-07,6461.33984375
1979-12-10,6452.14013671875
1979-12-11,6443.97998046875
1979-12-12,6501.240234375
1979-12-13,6493.6298828125
1979-12-14,6509.77001953125
1979-12-17,6491.25
1979-12-18,6478.3798828125
1979-12-19,6477.10986328125
1979-12-20,6526.1298828125
1979-12-21,6535.93994140625
1979-12-25,6546.43994140625
1979-12-26,6531.22998046875
1979-12-27,6528.830078125
1979-12-28,6569.47021484375
1980-01-04,6560.16015625
1980-01-07,6552.64990234375
1980-01-08,6563.27978515625
1980-01-09,6591.830078125
1980-01-10,6594.009765625
1980-01-11,6615.509765625
1980-01-14,6659.5498046875
1980-01-16,6653.259765625
1980-01-17,6656.2998046875
1980-01-18,6649.2998046875
1980-01-21,6666.27001953125
1980-01-22,6684.58984375
1980-01-23,6694.18994140625
1980-01-24,6746.93017578125
1980-01-25,6767.7099609375
1980-01-28,6763.60986328125
1980-01-29,6770.830078125
1980-01-30,6776.60009765625
1980-01-31,6768.16015625
1980-02-01,6777.64013671875
1980-02-04,6794.2099609375
1980-02-05,6765.1201171875
1980-02-06,6800.330078125
1980-02-07,6795.6201171875
1980-02-08,6816.02978515625
1980-02-12,6828.0498046875
1980-02-13,6835.990234375
1980-02-14,6839.85986328125
1980-02-15,6827.7099609375
1980-02-18,6756.60009765625
1980-02-19,6763.08984375
1980-02-20,6806.009765625
1980-02-21,6776.509765625
1980-02-22,6783.22021484375
1980-02-25,6751.2900390625
1980-02-26,6739.43017578125
1980-02-27,6777.33984375
1980-02-28,6743.990234375
1980-02-29,6764.89013671875
1980-03-03,6793.56005859375
1980-03-04,6778.27001953125
1980-03-05,6794.0400390625
1980-03-06,6736.08984375
1980-03-07,6625.18017578125
1980-03-10,6507.16015625
1980-03-11,6535.669921875
1980-03-12,6609.4599609375
1980-03-13,6604.39013671875
1980-03-14,6593.39990234375
1980-03-17,6562.66015625
1980-03-18,6578.2099609375
1980-03-19,6584.759765625
1980-03-20,6584.759765625
1980-03-21,6571.77001953125
1980-03-24,6567.25
1980-03-25,6531.259765625
1980-03-26,6535.8798828125
1980-03-27,6481.02001953125
1980-03-28,6475.93017578125
1980-03-31,6556.18994140625
1980-04-01,6502.7998046875
1980-04-02,6562.990234375
1980-04-03,6614.2001953125
1980-04-04,6688.64013671875
1980-04-07,6737.06005859375
1980-04-08,6682.5400390625
1980-04-09,6708.240234375
1980-04-10,6730.509765625
1980-04-11,6751.9599609375
1980-04-14,6808.169921875
1980-04-15,6805.77978515625
1980-04-16,6770.3701171875
1980-04-17,6798.77978515625
1980-04-18,6811.39013671875
1980-04-21,6810.669921875
1980-04-22,6799.009765625
1980-04-23,6843.85009765625
1980-04-24,6830.31005859375
1980-04-25,6904.81005859375
1980-04-28,6875.66015625
1980-04-30,6865.56005859375
1980-05-01,6865.080078125
1980-05-02,6882.64990234375
1980-05-06,6856.080078125
1980-05-07,6834.83984375
1980-05-08,6757.7001953125
1980-05-09,6808.3798828125
1980-05-12,6754.93994140625
1980-05-13,6766.93994140625
1980-05-14,6747.740234375
1980-05-15,6746.509765625
1980-05-16,6733.0
1980-05-19,6634.330078125
1980-05-20,6707.2998046875
1980-05-21,6822.18017578125
1980-05-22,6836.89013671875
1980-05-23,6839.89013671875
1980-05-26,6831.919921875
1980-05-27,6826.5
1980-05-28,6849.0498046875
1980-05-29,6841.39990234375
1980-05-30,6855.7001953125
1980-06-02,6862.7001953125
1980-06-03,6826.18017578125
1980-06-04,6795.6298828125
1980-06-05,6821.240234375
1980-06-06,6814.5
1980-06-09,6823.0400390625
1980-06-10,6783.240234375
1980-06-11,6826.009765625
1980-06-12,6814.72021484375
1980-06-13,6821.81005859375
1980-06-16,6852.60986328125
1980-06-17,6798.5
1980-06-18,6824.9501953125
1980-06-19,6791.8798828125
1980-06-20,6813.85009765625
1980-06-23,6860.89013671875
1980-06-24,6806.3701171875
1980-06-25,6761.25
1980-06-26,6800.52978515625
1980-06-27,6825.02978515625
1980-06-30,6870.7001953125
1980-07-01,6824.35009765625
1980-07-02,6819.4501953125
1980-07-03,6863.83984375
1980-07-04,6846.08984375
1980-07-07,6708.490234375
1980-07-08,6755.5400390625
1980-07-09,6789.7099609375
1980-07-10,6794.240234375
1980-07-11,6787.9599609375
1980-07-14,6779.35986328125
1980-07-15,6793.3701171875
1980-07-16,6816.14990234375
1980-07-17,6810.41015625
1980-07-18,6819.77978515625
1980-07-21,6842.490234375
1980-07-22,6836.10009765625
1980-07-23,6837.47021484375
1980-07-24,6795.97998046875
1980-07-25,6810.490234375
1980-07-28,6816.7099609375
1980-07-29,6811.3798828125
1980-07-30,6821.10009765625
1980-07-31,6819.6298828125
1980-08-01,6788.2998046875
1980-08-04,6753.39990234375
1980-08-05,6760.85009765625
1980-08-06,6739.97021484375
1980-08-07,6739.89013671875
1980-08-08,6771.52001953125
1980-08-11,6778.5400390625
1980-08-12,6801.68017578125
1980-08-13,6834.31982421875
1980-08-14,6824.0
1980-08-15,6836.81982421875
1980-08-18,6835.77978515625
1980-08-19,6864.5498046875
1980-08-20,6878.759765625
1980-08-21,6853.68994140625
1980-08-22,6886.16015625
1980-08-25,6922.990234375
1980-08-26,6906.0498046875
1980-08-27,6930.66015625
1980-08-28,6879.830078125
1980-08-29,6914.080078125
1980-09-01,6889.5400390625
1980-09-02,6915.39990234375
1980-09-03,6927.27001953125
1980-09-04,6917.56005859375
1980-09-05,6943.68994140625
1980-09-08,6938.419921875
1980-09-09,6937.97998046875
1980-09-10,6956.2099609375
1980-09-11,6978.89013671875
1980-09-12,7000.0400390625
1980-09-16,7020.16015625
1980-09-17,7031.509765625
1980-09-18,7035.83984375
1980-09-19,7041.66015625
1980-09-22,7046.509765625
1980-09-24,6972.6201171875
1980-09-25,6989.83984375
1980-09-26,6998.52001953125
1980-09-29,7060.75
1980-09-30,7076.4599609375
1980-10-01,7123.080078125
1980-10-02,7119.39990234375
1980-10-03,7142.240234375
1980-10-06,7155.97998046875
1980-10-07,7149.91015625
1980-10-08,7115.330078125
1980-10-09,7130.2998046875
1980-10-13,7160.259765625
1980-10-14,7157.7998046875
1980-10-15,7174.27001953125
1980-10-16,7151.77978515625
1980-10-17,7169.259765625
1980-10-20,7175.330078125
1980-10-21,7165.35986328125
1980-10-22,7143.85986328125
1980-10-23,7130.89013671875
1980-10-24,7117.06982421875
1980-10-27,7089.18994140625
1980-10-28,7088.43994140625
1980-10-29,7113.52978515625
1980-10-30,7124.77978515625
1980-10-31,7150.75
1980-11-04,7149.3701171875
1980-11-05,7176.39013671875
1980-11-06,7188.27978515625
1980-11-07,7150.330078125
1980-11-10,7166.77001953125
1980-11-11,7134.5
1980-11-12,7149.85009765625
1980-11-13,7154.41015625
1980-11-14,7159.56005859375
1980-11-17,7126.16015625
1980-11-18,7102.47998046875
1980-11-19,7135.93994140625
1980-11-20,7126.72998046875
1980-11-21,7117.89990234375
1980-11-25,7145.43017578125
1980-11-26,7186.2998046875
1980-11-27,7172.169921875
1980-11-28,7123.6201171875
1980-12-01,7160.2900390625
1980-12-02,7143.06005859375
1980-12-03,7141.2001953125
1980-12-04,7149.47021484375
1980-12-05,7136.60009765625
1980-12-08,7125.1298828125
1980-12-09,7115.10009765625
1980-12-10,7098.85009765625
1980-12-11,7042.41015625
1980-12-12,7033.7001953125
1980-12-15,7042.669921875
1980-12-16,7036.759765625
1980-12-17,7038.10009765625
1980-12-18,7063.5400390625
1980-12-19,7060.52001953125
1980-12-22,7050.7900390625
1980-12-23,7023.56982421875
1980-12-24,7042.0
1980-12-25,7031.8701171875
1980-12-26,7063.1298828125
1980-12-29,7063.1298828125
1980-12-30,7063.1298828125
1981-01-05,7150.9501953125
1981-01-06,7137.58984375
1981-01-07,7200.77001953125
1981-01-08,7222.14013671875
1981-01-09,7248.1298828125
1981-01-12,7251.8798828125
1981-01-13,7246.7998046875
1981-01-14,7244.77978515625
1981-01-16,7255.85009765625
1981-01-19,7296.080078125
1981-01-20,7289.97998046875
1981-01-21,7315.330078125
1981-01-22,7293.27978515625
1981-01-23,7267.52001953125
1981-01-26,7249.419921875
1981-01-27,7285.02978515625
1981-01-28,7279.41015625
1981-01-29,7215.1201171875
1981-01-30,7254.009765625
1981-02-02,7322.06005859375
1981-02-03,7291.31005859375
1981-02-04,7288.41015625
1981-02-05,7278.43994140625
1981-02-06,7264.10986328125
1981-02-09,7239.89990234375
1981-02-10,7261.52978515625
1981-02-12,7261.490234375
1981-02-13,7207.22021484375
1981-02-16,7165.52001953125
1981-02-17,7135.91015625
1981-02-18,7157.0
1981-02-19,7121.64990234375
1981-02-20,7100.81005859375
1981-02-23,7095.259765625
1981-02-24,7111.22998046875
1981-02-25,7121.66015625
1981-02-26,7120.240234375
1981-02-27,7146.52978515625
1981-03-02,7155.580078125
1981-03-03,7137.1201171875
1981-03-04,7134.39013671875
1981-03-05,7094.02978515625
1981-03-06,7081.18994140625
1981-03-09,7068.72998046875
1981-03-10,7059.41015625
1981-03-11,7044.8701171875
1981-03-12,6986.39013671875
1981-03-13,6956.52001953125
1981-03-16,7124.330078125
1981-03-17,7120.39013671875
1981-03-18,7176.669921875
1981-03-19,7196.7998046875
1981-03-20,7220.93994140625
1981-03-23,7293.56982421875
1981-03-24,7318.18994140625
1981-03-25,7325.9599609375
1981-03-26,7307.27001953125
1981-03-27,7303.0400390625
1981-03-30,7304.68994140625
1981-03-31,7334.31005859375
1981-04-01,7389.990234375
1981-04-02,7416.97021484375
1981-04-03,7421.18994140625
1981-04-06,7447.740234375
1981-04-07,7458.35986328125
1981-04-08,7508.52001953125
1981-04-09,7491.81982421875
1981-04-10,7517.31005859375
1981-04-13,7536.9599609375
1981-04-14,7514.8798828125
1981-04-15,7461.2001953125
1981-04-16,7418.740234375
1981-04-17,7438.7998046875
1981-04-20,7484.7099609375
1981-04-21,7497.35986328125
1981-04-22,7533.22021484375
1981-04-23,7523.72021484375
1981-04-24,7534.41015625
1981-04-27,7588.02978515625
1981-04-28,7623.81005859375
1981-04-30,7674.18994140625
1981-05-01,7575.60986328125
1981-05-06,7465.2998046875
1981-05-07,7440.52001953125
1981-05-08,7495.25
1981-05-11,7551.18994140625
1981-05-12,7480.240234375
1981-05-13,7390.64013671875
1981-05-14,7467.4501953125
1981-05-15,7486.83984375
1981-05-18,7451.89013671875
1981-05-19,7264.009765625
1981-05-20,7371.27001953125
1981-05-21,7487.4599609375
1981-05-22,7541.02001953125
1981-05-25,7560.77001953125
1981-05-26,7576.18017578125
1981-05-27,7529.2001953125
1981-05-28,7502.02978515625
1981-05-29,7539.68994140625
1981-06-01,7589.9501953125
1981-06-02,7504.490234375
1981-06-03,7480.580078125
1981-06-04,7413.240234375
1981-06-05,7430.3701171875
