Price,India
Ticker,
Date,
1998-04-21,51.37151953125
1998-04-22,50.153279296875
1998-04-23,49.106759765625
1998-04-24,48.611759765625
1998-04-27,48.9939609375
1998-04-28,48.9939609375
1998-04-29,47.6433603515625
1998-04-30,48.081720703125
1998-05-04,49.629720703125
1998-05-05,49.76748046875
1998-05-06,48.83748046875
1998-05-08,48.2663994140625
1998-05-12,47.34155859375
1998-05-13,45.3931201171875
1998-05-14,46.775279296875
1998-05-15,46.1976005859375
1998-05-18,46.901759765625
1998-05-19,47.093039062500004
1998-05-20,47.4831591796875
1998-05-21,46.90548046875
1998-05-22,46.765201171875
1998-05-25,46.8973212890625
1998-05-26,46.500720703125
1998-05-27,45.326279296875
1998-05-28,44.663159179687504
1998-05-29,44.236678710937504
1998-06-01,43.712159179687504
1998-06-02,42.87851953125
1998-06-03,43.175759765625
1998-06-04,42.55451953125
1998-06-05,41.0146787109375
1998-06-08,41.000759765625
1998-06-09,41.616840820312504
1998-06-10,39.7369189453125
1998-06-11,40.0291201171875
1998-06-12,40.1689189453125
1998-06-15,37.83551953125
1998-06-16,37.9329609375
1998-06-17,40.8113994140625
1998-06-18,39.5079609375
1998-06-19,37.717201171875004
1998-06-22,36.9421201171875
1998-06-23,36.4480810546875
1998-06-24,37.7236787109375
1998-06-25,38.50248046875
1998-06-26,38.0258408203125
1998-06-29,39.474720703125
1998-06-30,39.008279296875
1998-07-01,38.767201171875
1998-07-02,38.168759765625
1998-07-03,37.068240234375004
1998-07-06,38.139720703125
1998-07-07,38.351279296875
1998-07-08,38.95055859375
1998-07-09,39.983759765625
1998-07-10,40.8208798828125
1998-07-13,39.8660390625
1998-07-14,40.458
1998-07-15,40.388639648437504
1998-07-16,41.865240234375
1998-07-17,41.6496005859375
1998-07-20,40.617
1998-07-21,40.2396005859375
1998-07-22,40.131960937500004
1998-07-23,38.730240234375
1998-07-24,38.0556005859375
1998-07-27,37.0220390625
1998-07-28,38.0020810546875
1998-07-29,38.6391591796875
1998-07-30,38.545201171875
1998-07-31,38.535720703125
1998-08-03,37.355399414062504
1998-08-04,37.43448046875
1998-08-05,37.6010390625
1998-08-06,37.1559609375
1998-08-07,36.747
1998-08-10,36.248519531250004
1998-08-11,35.6476787109375
1998-08-12,35.409600585937504
1998-08-13,35.882639648437504
1998-08-14,35.625
1998-08-17,35.0048408203125
1998-08-18,34.4158798828125
1998-08-19,34.6150810546875
1998-08-20,35.875201171875
1998-08-21,35.0713212890625
1998-08-24,35.405279296875
1998-08-25,35.9203212890625
1998-08-27,35.6979609375
1998-08-28,34.897201171875004
1998-08-31,35.206201171875
1998-09-01,34.3506005859375
1998-09-02,34.6429189453125
1998-09-03,35.0266787109375
1998-09-04,35.701201171875
1998-09-07,36.6231591796875
1998-09-08,37.153201171875004
1998-09-09,37.165441406250004
1998-09-10,37.3040390625
1998-09-11,37.002720703125
1998-09-14,38.0066396484375
1998-09-15,37.9461591796875
1998-09-16,37.6639189453125
1998-09-17,37.4556005859375
1998-09-18,37.0886396484375
1998-09-21,36.9709189453125
1998-09-22,37.143
1998-09-23,37.6250390625
1998-09-24,38.7036005859375
1998-09-25,38.6828408203125
1998-09-28,38.4830390625
1998-09-29,37.7619609375
1998-09-30,37.22748046875
1998-10-05,34.5368408203125
1998-10-06,35.0368798828125
1998-10-07,36.10355859375
1998-10-08,34.7536787109375
1998-10-09,34.9999189453125
1998-10-12,34.469759765625
1998-10-13,33.9843603515625
1998-10-14,34.6886396484375
1998-10-15,34.287240234375
1998-10-16,34.1773212890625
1998-10-19,34.2189609375
1998-10-20,33.1699189453125
1998-10-23,33.41351953125
1998-10-26,34.67651953125
1998-10-27,34.7500810546875
1998-10-28,33.99648046875
1998-10-29,34.141918945312504
1998-10-30,33.7498798828125
1998-11-02,33.737279296875
1998-11-03,33.744720703125
1998-11-05,34.1101201171875
1998-11-06,34.61244140625
1998-11-09,35.8040390625
1998-11-10,36.0560390625
1998-11-11,35.7140390625
1998-11-12,36.1148408203125
1998-11-13,35.71344140625
1998-11-16,35.344798828125
1998-11-17,35.623201171875
1998-11-18,36.039
1998-11-19,35.57844140625
1998-11-20,35.2966787109375
1998-11-23,35.0348408203125
1998-11-24,34.842720703125
1998-11-25,34.580279296875
1998-11-26,33.9009609375
1998-11-27,33.397201171875004
1998-11-30,33.7279189453125
1998-12-01,33.6483603515625
1998-12-02,33.7990810546875
1998-12-03,33.65351953125
1998-12-04,34.1978408203125
1998-12-07,35.0616005859375
1998-12-08,35.3476787109375
1998-12-09,35.40251953125
1998-12-10,35.755201171875
1998-12-11,36.03048046875
1998-12-14,35.885279296875
1998-12-15,35.129759765625
1998-12-16,35.2430390625
1998-12-17,34.373279296875
1998-12-18,34.5010810546875
1998-12-21,35.68044140625
1998-12-22,35.7189609375
1998-12-23,35.550000000000004
1998-12-24,35.5613994140625
1998-12-28,36.656759765625
1998-12-29,36.55548046875
1998-12-30,37.323960937500004
1998-12-31,36.6649189453125
1999-01-04,37.464480468750004
1999-01-05,37.788720703125
1999-01-06,38.468159179687504
1999-01-07,39.5890810546875
1999-01-08,40.7740810546875
1999-01-11,41.19851953125
1999-01-12,40.2386396484375
1999-01-13,39.72551953125
1999-01-14,39.507360351562504
1999-01-15,38.494201171875
1999-01-18,39.3429609375
1999-01-19,38.626918945312504
1999-01-21,39.959159179687504
1999-01-22,39.5743212890625
1999-01-25,39.709798828125
1999-01-27,40.247759765625
1999-01-28,39.5153994140625
1999-01-29,39.7868408203125
1999-02-01,39.190918945312504
1999-02-02,38.8411201171875
1999-02-03,39.3308408203125
1999-02-04,38.837039062500004
1999-02-05,38.584201171875
1999-02-08,38.2036787109375
1999-02-09,38.492519531250004
1999-02-10,39.6898798828125
1999-02-11,39.760798828125
1999-02-12,40.0498798828125
1999-02-15,39.7809609375
1999-02-16,40.1361591796875
1999-02-17,40.0370390625
1999-02-18,40.2126005859375
1999-02-19,40.2590390625
1999-02-22,39.6466787109375
1999-02-23,39.4076396484375
1999-02-24,39.4503603515625
1999-02-25,39.37548046875
1999-02-26,38.8063212890625
1999-03-01,42.287759765625
1999-03-03,43.6850390625
1999-03-04,43.22351953125
1999-03-05,43.788720703125
1999-03-08,44.785201171875
1999-03-09,45.409321289062504
1999-03-10,44.92044140625
1999-03-11,44.0821201171875
1999-03-12,44.433720703125
1999-03-15,45.40451953125
1999-03-16,44.9301591796875
1999-03-17,44.07251953125
1999-03-19,44.07155859375
1999-03-22,44.5581591796875
1999-03-23,45.09
1999-03-24,44.192279296875
1999-03-26,43.1709609375
1999-03-30,44.2018798828125
1999-03-31,44.879519531250004
1999-04-01,44.23548046875
1999-04-05,42.2326787109375
1999-04-06,42.833639648437504
1999-04-07,43.0416005859375
1999-04-08,42.4580390625
1999-04-09,41.294279296875004
1999-04-12,41.565240234375004
1999-04-13,41.574240234375004
1999-04-15,40.28544140625
1999-04-16,42.8749189453125
1999-04-19,41.4171591796875
1999-04-20,41.3278798828125
1999-04-21,41.574480468750004
1999-04-22,40.9048798828125
1999-04-23,40.879081054687504
1999-04-26,38.943240234375004
1999-04-27,38.943240234375004
1999-04-28,39.27251953125
1999-04-29,39.908279296875
1999-05-03,40.540798828125
1999-05-04,42.0353994140625
1999-05-05,42.6848408203125
1999-05-06,43.7863212890625
1999-05-07,44.493
1999-05-10,45.843
1999-05-11,46.8058798828125
1999-05-12,46.5226787109375
1999-05-13,48.1761591796875
1999-05-14,48.9056396484375
1999-05-17,48.4726787109375
1999-05-18,49.0213212890625
1999-05-19,49.4829609375
1999-05-20,48.9533994140625
1999-05-21,48.189
1999-05-24,48.347759765625
1999-05-25,48.7209609375
1999-05-26,47.6796005859375
1999-05-27,46.3493994140625
1999-05-28,45.2798408203125
1999-05-31,47.5928408203125
1999-06-01,46.944
1999-06-02,47.2298408203125
1999-06-03,47.72255859375
1999-06-04,48.510240234375004
1999-06-07,48.4238408203125
1999-06-08,48.8018408203125
1999-06-09,48.5026787109375
1999-06-10,48.6776396484375
1999-06-11,47.6323212890625
1999-06-14,47.41151953125
1999-06-15,46.820759765625
1999-06-16,48.256798828125
1999-06-17,49.503
1999-06-18,49.318681640625
1999-06-21,50.524318359375
1999-06-22,51.058318359375
1999-06-23,49.88555859375
1999-06-24,49.436759765625
1999-06-25,49.341240234375
1999-06-28,49.904039062500004
1999-06-29,50.0499609375
1999-06-30,49.688759765625
1999-07-01,49.734240234375
1999-07-02,50.334597656250004
1999-07-05,51.676798828125
1999-07-06,51.99240234375
1999-07-07,51.8581171875
1999-07-08,51.916921875
1999-07-09,52.354441406250004
1999-07-12,55.02755859375
1999-07-13,55.38240234375
1999-07-14,56.523
1999-07-15,56.1590390625
1999-07-16,55.679279296875
1999-07-19,56.601720703125004
1999-07-20,55.413837890625004
1999-07-21,55.915078125
1999-07-22,56.745357421875
1999-07-23,56.06544140625
1999-07-26,55.504798828125004
1999-07-27,55.118642578125
1999-07-28,55.178162109375
1999-07-29,55.2410390625
1999-07-30,54.508078125000004
1999-08-02,53.930162109375004
1999-08-03,54.32759765625
1999-08-04,55.728837890625
1999-08-05,55.214279296875
1999-08-06,54.90359765625
1999-08-09,55.67040234375
1999-08-10,55.12944140625
1999-08-11,54.64355859375
1999-08-12,54.523681640625
1999-08-13,53.854441406250004
1999-08-16,54.698759765625
1999-08-17,55.452
1999-08-18,56.46155859375
1999-08-19,55.560720703125
1999-08-20,55.749720703125
1999-08-23,56.757357421875
1999-08-24,57.505201171875
1999-08-25,56.624759765625
1999-08-26,58.156318359375
1999-08-27,58.447921875
1999-08-30,58.870681640625
1999-08-31,58.77851953125
1999-09-01,57.893279296875
1999-09-02,56.756759765625
1999-09-03,56.519162109375
1999-09-06,57.990720703125
1999-09-07,57.283798828125
1999-09-08,57.37944140625
1999-09-09,57.175078125
1999-09-10,57.12251953125
1999-09-14,56.77344140625
1999-09-15,55.93248046875
1999-09-16,54.853078125
1999-09-17,55.420681640625
1999-09-20,55.692837890625
1999-09-21,55.596000000000004
1999-09-22,56.246759765625
1999-09-23,56.829720703125
1999-09-24,57.093837890625004
1999-09-27,56.5880390625
1999-09-28,56.8010390625
1999-09-29,57.568921875
1999-09-30,57.1730390625
1999-10-01,56.427720703125004
1999-10-04,55.856642578125005
1999-10-05,56.5070390625
1999-10-06,56.372402343750004
1999-10-07,59.557201171875
1999-10-08,59.7808828125
1999-10-11,60.381357421875
1999-10-12,60.687837890625
1999-10-13,60.3958828125
1999-10-14,60.904681640625
1999-10-15,58.608240234375
1999-10-18,59.168279296875
1999-10-20,59.317681640625004
1999-10-21,58.042921875000005
1999-10-22,57.396960937500005
1999-10-25,57.792117187500004
1999-10-26,57.772078125
1999-10-27,57.07440234375
1999-10-28,55.134837890625
1999-10-29,53.334720703125
1999-11-01,51.2488828125
1999-11-02,53.898720703125
1999-11-03,53.474162109375
1999-11-04,53.831039062500004
1999-11-05,55.18140234375
1999-11-09,55.46351953125
1999-11-11,55.672318359375
1999-11-12,55.555318359375
1999-11-15,55.0310390625
1999-11-16,54.94644140625
1999-11-17,54.497759765625
1999-11-18,55.273921875
1999-11-19,55.009201171875
1999-11-22,55.635720703125
1999-11-24,56.233318359375
1999-11-25,56.888162109375
1999-11-26,56.4598828125
1999-11-29,55.673162109375
1999-11-30,55.46651953125
1999-12-01,55.379519531250004
1999-12-02,56.3000390625
1999-12-03,56.569681640625
1999-12-06,58.031759765625004
1999-12-07,58.375441406250005
1999-12-08,57.590642578125
1999-12-09,58.069921875
1999-12-10,57.461642578125
1999-12-13,57.635519531250004
1999-12-14,56.289357421875
1999-12-15,55.986720703125
1999-12-16,56.5258828125
1999-12-17,56.110201171875
1999-12-20,56.959318359375004
1999-12-21,57.432117187500005
1999-12-22,59.38248046875
1999-12-23,59.630642578125
1999-12-24,58.496759765625
1999-12-27,57.82044140625
1999-12-28,58.343162109375
1999-12-29,59.273642578125
1999-12-30,60.069837890625
2000-01-03,64.501318359375
2000-01-04,65.8921171875
2000-01-05,64.284
2000-01-06,65.058357421875
2000-01-07,64.973759765625
2000-01-10,66.220681640625
2000-01-11,63.55559765625
2000-01-12,65.89440234375
2000-01-13,65.337837890625
2000-01-14,65.655240234375
2000-01-17,64.848837890625
2000-01-18,65.57411718750001
2000-01-19,65.7388828125
2000-01-20,64.26959765625
2000-01-21,65.07659765625
2000-01-24,65.496720703125
2000-01-25,64.41348046875
2000-01-26,64.41348046875
2000-01-27,64.42920117187501
2000-01-28,64.02959765625
2000-01-31,62.46348046875
2000-02-01,62.586480468750004
2000-02-02,63.6590390625
2000-02-03,64.082279296875
2000-02-04,63.763078125
2000-02-07,65.688
2000-02-08,67.326720703125
2000-02-09,67.789201171875
2000-02-10,69.46848046875
2000-02-11,71.202720703125
2000-02-14,71.091720703125
2000-02-15,69.638279296875
2000-02-16,68.706
2000-02-17,70.021798828125
2000-02-18,68.659798828125
2000-02-21,70.49868164062501
2000-02-22,70.5999609375
2000-02-23,67.70951953125
2000-02-24,69.7220390625
2000-02-25,67.4769609375
2000-02-28,68.888279296875
2000-02-29,65.369642578125
2000-03-01,67.70544140625
2000-03-02,66.339720703125
2000-03-03,64.539240234375
2000-03-06,66.248279296875
2000-03-07,67.07820117187501
2000-03-08,66.13703906250001
2000-03-09,63.94548046875
2000-03-10,63.621357421875004
2000-03-13,61.550642578125
2000-03-14,62.10851953125
2000-03-15,62.9971171875
2000-03-16,61.228921875000005
2000-03-21,61.5988828125
2000-03-22,62.42244140625
2000-03-23,61.380240234375
2000-03-24,61.697039062500004
2000-03-27,61.75559765625
2000-03-28,61.87344140625
2000-03-29,61.22951953125
2000-03-30,60.4929609375
2000-03-31,60.015357421875
2000-04-03,60.635279296875
2000-04-04,56.29751953125
2000-04-05,57.084720703125
2000-04-06,58.400759765625004
2000-04-07,62.63040234375
2000-04-10,65.31431835937501
2000-04-11,66.49848046875
2000-04-12,65.121837890625
2000-04-13,62.06555859375
2000-04-17,58.568519531250004
2000-04-18,56.945642578125
2000-04-19,55.989720703125
2000-04-20,55.889039062500004
2000-04-24,54.13259765625
2000-04-25,54.4078828125
2000-04-26,55.516681640625
2000-04-27,56.15555859375
2000-04-28,55.89059765625
2000-05-02,52.466642578125004
2000-05-03,52.02348046875
2000-05-04,54.6470390625
2000-05-05,56.32655859375
2000-05-08,53.560798828125
2000-05-09,54.9418828125
2000-05-10,53.500798828125
2000-05-11,51.016318359375
2000-05-12,49.285681640625
2000-05-15,50.550357421875
2000-05-16,50.76155859375
2000-05-17,50.810759765625
2000-05-18,50.309279296875
2000-05-19,48.823798828125
2000-05-22,47.0421591796875
2000-05-23,47.32248046875
2000-05-24,47.203798828125
2000-05-25,47.9883603515625
2000-05-26,49.01651953125
2000-05-29,50.278201171875004
2000-05-30,51.741240234375
2000-05-31,53.203318359375004
2000-06-01,51.905642578125004
2000-06-02,53.441642578125
2000-06-05,54.378357421875
2000-06-06,55.100162109375
2000-06-07,55.258078125000004
2000-06-08,56.745720703125
2000-06-09,56.75555859375
2000-06-12,55.67351953125
2000-06-13,55.38155859375
2000-06-14,55.50048046875
2000-06-15,55.838642578125004
2000-06-16,57.1760390625
2000-06-19,58.0468828125
2000-06-20,58.366798828125
2000-06-21,56.778837890625
2000-06-22,57.529921875
2000-06-23,56.66040234375
2000-06-26,56.041078125
2000-06-27,56.242921875
2000-06-28,55.710720703125
2000-06-29,57.42755859375
2000-06-30,56.985240234375
2000-07-03,58.139759765625
2000-07-04,58.644720703125
2000-07-05,59.28455859375
2000-07-06,58.627201171875
2000-07-07,58.871279296875
2000-07-10,58.409162109375
2000-07-11,58.776837890625
2000-07-12,59.571357421875
2000-07-13,58.569597656250004
2000-07-14,58.281837890625
2000-07-17,56.967837890625
2000-07-18,56.81759765625
2000-07-19,55.3921171875
2000-07-20,54.9080390625
2000-07-21,53.563921875
2000-07-24,50.260078125
2000-07-25,52.03440234375
2000-07-26,50.295240234375
2000-07-27,51.37355859375
2000-07-28,51.320402343750004
2000-07-31,51.358318359375
2000-08-01,51.044279296875004
2000-08-02,51.13055859375
2000-08-03,50.49155859375
2000-08-04,50.233921875
2000-08-07,50.415
2000-08-08,51.806642578125
2000-08-09,51.80448046875
2000-08-10,51.038759765625
2000-08-11,50.304
2000-08-14,50.7901171875
2000-08-16,51.9080390625
2000-08-17,51.530162109375
2000-08-18,52.16448046875
2000-08-21,52.914837890625
2000-08-22,53.534759765625004
2000-08-23,53.33748046875
2000-08-24,53.508837890625
2000-08-25,53.002318359375
2000-08-28,52.749720703125
2000-08-29,52.821837890625
2000-08-30,52.942201171875
2000-08-31,53.727720703125
2000-09-04,55.229162109375004
2000-09-05,55.183798828125
2000-09-06,55.276201171875
2000-09-07,55.547162109375
2000-09-08,56.019240234375005
2000-09-11,56.359201171875
2000-09-12,57.163558593750004
2000-09-13,56.430240234375
2000-09-14,56.0630390625
2000-09-15,54.74855859375
2000-09-18,52.396921875000004
2000-09-19,51.172078125
2000-09-20,51.90659765625
2000-09-21,51.08640234375
2000-09-22,48.38844140625
2000-09-25,50.081759765625
2000-09-26,49.0749609375
2000-09-27,49.969201171875
2000-09-28,48.80855859375
2000-09-29,49.08455859375
2000-10-03,49.62659765625
2000-10-04,49.924921875
2000-10-05,49.395
2000-10-06,49.1090390625
2000-10-09,48.6728408203125
2000-10-10,47.3433603515625
2000-10-11,46.0381201171875
2000-10-12,46.1709609375
2000-10-13,44.8671591796875
2000-10-16,44.7440390625
2000-10-17,43.97748046875
2000-10-18,43.12355859375
2000-10-19,44.433960937500004
2000-10-20,44.313
2000-10-23,43.4343603515625
2000-10-24,43.8238798828125
2000-10-25,44.9233212890625
2000-10-27,44.74944140625
2000-10-30,44.273159179687504
2000-10-31,44.532240234375
2000-11-01,45.4623603515625
2000-11-02,46.50948046875
2000-11-03,47.2283994140625
2000-11-06,47.17848046875
2000-11-07,47.4579609375
2000-11-08,48.34451953125
2000-11-09,48.27
2000-11-10,47.29355859375
2000-11-13,45.8409609375
2000-11-14,47.32248046875
2000-11-15,47.3583603515625
2000-11-16,46.822798828125
2000-11-17,46.8700810546875
2000-11-20,47.118240234375
2000-11-21,47.0963994140625
2000-11-22,46.3486787109375
2000-11-23,46.228798828125
2000-11-24,46.4200810546875
2000-11-27,47.6303994140625
2000-11-28,48.2870390625
2000-11-29,47.9541591796875
2000-11-30,47.9758798828125
2000-12-01,48.38351953125
2000-12-04,48.4378798828125
2000-12-05,48.863759765625
2000-12-06,49.301162109375
2000-12-07,49.498921875
2000-12-08,49.872960937500004
2000-12-11,50.73948046875
2000-12-12,50.633759765625
2000-12-13,51.419759765625
2000-12-14,51.24540234375
2000-12-15,49.645921875
2000-12-18,50.032681640625
2000-12-19,49.835279296875
2000-12-20,49.0369189453125
2000-12-21,48.410759765625
2000-12-22,46.870798828125004
2000-12-26,45.921840820312504
2000-12-27,46.5306005859375
2000-12-28,47.193360351562504
2000-12-29,47.665441406250004
2001-01-02,48.22655859375
2001-01-03,48.720240234375
2001-01-04,49.38444140625
2001-01-05,50.204759765625
2001-01-08,49.445162109375
2001-01-09,49.503720703125
2001-01-10,48.5716787109375
2001-01-11,48.32555859375
2001-01-12,48.4389609375
2001-01-15,48.5611201171875
2001-01-16,48.848759765625005
2001-01-17,49.0009189453125
2001-01-18,49.35851953125
2001-01-19,50.33351953125
2001-01-22,51.205318359375
2001-01-23,51.560279296875
2001-01-24,51.9170390625
2001-01-25,51.962642578125
2001-01-29,50.814837890625
2001-01-30,52.464480468750004
2001-01-31,51.920642578125
2001-02-01,51.433318359375
2001-02-02,52.2271171875
2001-02-05,52.445642578125
2001-02-06,52.50348046875
2001-02-07,51.755162109375
2001-02-08,52.574279296875
2001-02-09,52.7679609375
2001-02-12,52.87559765625
2001-02-13,52.35659765625
2001-02-14,52.357318359375
2001-02-15,53.2558828125
2001-02-16,51.963837890625
2001-02-19,52.207798828125
2001-02-20,52.310642578125
2001-02-21,51.626759765625
2001-02-22,51.15059765625
2001-02-23,49.465921875
2001-02-26,49.352279296875004
2001-02-27,48.8361591796875
2001-02-28,50.964480468750004
2001-03-01,51.259798828125
2001-03-02,49.141918945312504
2001-03-05,47.97744140625
2001-03-07,48.562678710937504
2001-03-08,48.683279296875
2001-03-09,46.58351953125
2001-03-12,45.2146787109375
2001-03-13,42.487798828125
2001-03-14,44.7003603515625
2001-03-15,45.8383212890625
2001-03-16,44.9488798828125
2001-03-19,44.6698798828125
2001-03-20,44.068798828125004
2001-03-21,45.4928408203125
2001-03-22,44.5676396484375
2001-03-23,43.6233603515625
2001-03-26,43.6358408203125
2001-03-27,44.3378408203125
2001-03-28,45.45851953125
2001-03-29,45.018720703125
2001-03-30,43.25255859375
2001-04-02,42.7951201171875
2001-04-03,43.2601201171875
2001-04-04,42.787798828125
2001-04-06,42.912
2001-04-09,42.5289609375
2001-04-10,41.5006787109375
2001-04-11,39.90551953125
2001-04-12,38.205240234375
2001-04-16,39.01944140625
2001-04-17,39.74748046875
2001-04-18,41.265
2001-04-19,42.8889609375
2001-04-20,42.99648046875
2001-04-23,43.044120117187504
2001-04-24,43.0798798828125
2001-04-25,43.2099609375
2001-04-26,42.686279296875
2001-04-27,41.0731201171875
2001-04-30,42.2299189453125
2001-05-02,42.4610390625
2001-05-03,41.933759765625
2001-05-04,42.1750810546875
2001-05-07,42.537720703125004
2001-05-08,42.96444140625
2001-05-09,43.0389609375
2001-05-10,42.819240234375
2001-05-11,42.717240234375
2001-05-14,42.8271591796875
2001-05-15,42.92351953125
2001-05-16,43.104720703125004
2001-05-17,44.0371201171875
2001-05-18,43.8603603515625
2001-05-21,43.681201171875
2001-05-22,43.687201171875
2001-05-23,44.09448046875
2001-05-24,44.1983994140625
2001-05-25,43.917720703125
2001-05-28,44.641798828125
2001-05-29,44.9048408203125
2001-05-30,43.94448046875
2001-05-31,43.5829189453125
2001-06-01,42.6916787109375
2001-06-04,41.980558593750004
2001-06-05,41.52048046875
2001-06-06,41.487720703125
2001-06-07,41.4868798828125
2001-06-08,41.9500810546875
2001-06-11,42.1118408203125
2001-06-12,41.980678710937504
2001-06-13,42.0193212890625
2001-06-14,41.445240234375
2001-06-15,40.475279296875
2001-06-18,40.2373212890625
2001-06-19,40.931399414062504
2001-06-20,40.8726005859375
2001-06-21,40.867678710937504
