Price,China
Ticker,
Date,
1998-06-09,205.44750366210937
1998-06-10,205.24454956054686
1998-06-11,202.15155029296875
1998-06-12,207.50819091796873
1998-06-15,204.80114135742187
1998-06-16,202.28820190429687
1998-06-17,202.34130249023437
1998-06-18,205.6027587890625
1998-06-19,208.93170776367188
1998-06-22,209.90339355468748
1998-06-23,209.693408203125
1998-06-24,210.26129150390625
1998-06-25,207.3054016113281
1998-06-26,207.84270629882812
1998-06-29,204.2148010253906
1998-06-30,200.88030395507812
1998-07-01,197.46615600585938
1998-07-02,199.74750366210938
1998-07-03,200.26874999999998
1998-07-06,197.29244384765624
1998-07-07,198.66000366210938
1998-07-08,200.84760131835938
1998-07-09,201.48480834960938
1998-07-10,204.0928527832031
1998-07-13,203.8219482421875
1998-07-14,200.48369750976562
1998-07-15,200.31989135742188
1998-07-16,198.84495849609374
1998-07-17,197.20724487304688
1998-07-20,193.06094970703126
1998-07-21,196.95150146484374
1998-07-22,194.8721923828125
1998-07-23,197.4406494140625
1998-07-24,199.02315673828124
1998-07-27,198.28485717773438
1998-07-28,197.69190673828123
1998-07-29,196.7909912109375
1998-07-30,197.29530029296873
1998-07-31,197.537841796875
1998-08-03,195.3153076171875
1998-08-04,194.0185546875
1998-08-05,196.1159912109375
1998-08-06,194.12429809570312
1998-08-07,190.66034545898438
1998-08-10,185.187158203125
1998-08-11,181.15079956054686
1998-08-12,178.58309326171874
1998-08-13,180.62700805664062
1998-08-14,175.20390014648436
1998-08-17,160.5615051269531
1998-08-18,160.69500732421875
1998-08-19,168.912158203125
1998-08-20,172.48604736328124
1998-08-21,176.64345703125
1998-08-24,176.78309326171873
1998-08-25,176.85990600585936
1998-08-26,174.0431945800781
1998-08-27,171.78239135742186
1998-08-28,169.45830688476562
1998-08-31,172.53345336914063
1998-09-01,171.46875
1998-09-02,170.53350219726562
1998-09-03,172.07955322265624
1998-09-04,174.52904663085937
1998-09-07,176.75625
1998-09-08,175.13955688476562
1998-09-09,178.60244750976562
1998-09-10,182.05109252929688
1998-09-11,182.70075073242188
1998-09-14,185.94074707031248
1998-09-15,184.518896484375
1998-09-16,187.82069091796873
1998-09-17,185.05545043945312
1998-09-18,181.050146484375
1998-09-21,183.35685424804686
1998-09-22,183.39510498046874
1998-09-23,184.47930908203125
1998-09-24,179.8591552734375
1998-09-25,183.23670043945313
1998-09-28,184.53165893554686
1998-09-29,184.7620422363281
1998-09-30,186.43439941406248
1998-10-05,185.21685791015625
1998-10-06,182.6185546875
1998-10-07,182.06775512695313
1998-10-08,184.306494140625
1998-10-09,185.53980102539063
1998-10-12,187.0718994140625
1998-10-13,186.61019897460938
1998-10-14,186.08924560546873
1998-10-15,186.2720947265625
1998-10-16,187.72875366210937
1998-10-19,186.93539428710938
1998-10-20,186.5467529296875
1998-10-21,181.17374267578126
1998-10-22,182.41409912109376
1998-10-23,182.61434326171874
1998-10-26,181.23989868164062
1998-10-27,182.51819458007813
1998-10-28,183.88934326171875
1998-10-29,182.51400146484374
1998-10-30,182.59740600585937
1998-11-02,183.5217041015625
1998-11-03,185.53079223632812
1998-11-04,185.37059326171874
1998-11-05,187.99125366210936
1998-11-06,188.96475219726562
1998-11-09,192.46814575195313
1998-11-10,192.9838439941406
1998-11-11,192.92984619140626
1998-11-12,192.44820556640624
1998-11-13,192.37620849609374
1998-11-16,194.06145629882812
1998-11-17,193.58924560546873
1998-11-18,192.82545776367186
1998-11-19,191.34105834960937
1998-11-20,191.30610351562498
1998-11-23,191.06775512695313
1998-11-24,191.83740234375
1998-11-25,189.5774963378906
1998-11-26,187.92269897460938
1998-11-27,186.76215820312498
1998-11-30,187.112548828125
1998-12-01,185.15370483398436
1998-12-02,185.54534912109375
1998-12-03,184.87589721679686
1998-12-04,182.87940673828123
1998-12-07,181.43115234375
1998-12-08,183.48870849609375
1998-12-09,183.61305541992186
1998-12-10,180.69525146484375
1998-12-11,182.131494140625
1998-12-14,179.44440307617188
1998-12-15,179.22659912109376
1998-12-16,177.45930175781248
1998-12-17,174.01349487304688
1998-12-18,173.26349487304688
1998-12-21,173.16419677734373
1998-12-22,177.89489135742187
1998-12-23,175.87679443359374
1998-12-24,175.3471435546875
1998-12-25,176.08694458007812
1998-12-28,173.99055175781248
1998-12-29,171.4093505859375
1998-12-30,171.4093505859375
1998-12-31,172.00499267578124
1999-01-04,168.87284545898436
1999-01-05,167.99474487304687
1999-01-06,169.88849487304688
1999-01-07,170.6593505859375
1999-01-08,175.32209472656248
1999-01-11,175.92194824218748
1999-01-12,173.83020629882813
1999-01-13,172.22310791015624
1999-01-14,172.29825439453126
1999-01-15,170.59634399414062
1999-01-18,172.9678527832031
1999-01-19,173.78265380859375
1999-01-20,172.706103515625
1999-01-21,173.77485351562498
1999-01-22,174.3524963378906
1999-01-25,172.21845703124998
1999-01-26,170.731494140625
1999-01-27,171.9739562988281
1999-01-28,171.14624633789063
1999-01-29,170.20094604492186
1999-02-01,168.07965087890625
1999-02-02,168.96060791015626
1999-02-03,167.52974853515624
1999-02-04,165.52454223632813
1999-02-05,162.21630249023437
1999-02-08,159.87240600585938
1999-02-09,163.51305541992187
1999-03-01,164.6962463378906
1999-03-02,165.137841796875
1999-03-03,169.31039428710938
1999-03-04,169.3430969238281
1999-03-05,169.85355834960936
1999-03-08,171.31605834960936
1999-03-09,170.54115600585936
1999-03-10,169.91039428710937
1999-03-11,172.48875732421874
1999-03-12,173.80530395507813
1999-03-15,174.69585571289062
1999-03-16,175.0395080566406
1999-03-17,173.86439208984373
1999-03-18,172.79864501953125
1999-03-19,175.93815307617186
1999-03-22,175.9114562988281
1999-03-23,175.64234619140623
1999-03-24,175.35510864257813
1999-03-25,173.5281005859375
1999-03-26,174.16799926757812
1999-03-29,175.42335205078123
1999-03-30,173.62604370117188
1999-03-31,173.70809326171874
1999-04-01,175.27560424804688
1999-04-02,177.66029663085936
1999-04-05,179.17034912109375
1999-04-06,179.93999633789062
1999-04-07,180.24510498046874
1999-04-08,180.37034912109374
1999-04-09,180.7708557128906
1999-04-12,179.30055541992186
1999-04-13,176.72880249023436
1999-04-14,177.22754516601563
1999-04-16,174.93555908203123
1999-04-19,173.92095336914062
1999-04-20,175.7404541015625
1999-04-21,171.6097412109375
1999-04-22,170.5742980957031
1999-04-23,170.99954223632812
1999-04-26,166.91865234374998
1999-04-27,163.75424194335938
1999-04-28,163.66334838867186
1999-04-29,167.46075439453125
1999-04-30,168.13905029296873
1999-05-04,166.78905029296874
1999-05-05,167.53980102539063
1999-05-06,169.2335998535156
1999-05-07,168.11070556640624
1999-05-10,160.78905029296874
1999-05-11,164.31029663085937
1999-05-12,164.99939575195313
1999-05-13,163.32945556640624
1999-05-14,159.49154663085938
1999-05-17,159.83355102539062
1999-05-18,158.981103515625
1999-05-19,166.36334838867188
1999-05-20,172.1560546875
1999-05-21,175.30799560546873
1999-05-24,182.04810791015623
1999-05-25,180.43275146484373
1999-05-26,185.40690307617186
1999-05-27,192.4530029296875
1999-05-28,191.57250366210937
1999-05-31,191.8989074707031
1999-06-01,196.73909912109374
1999-06-02,193.1896545410156
1999-06-03,190.24859619140625
1999-06-04,192.83684692382812
1999-06-07,198.97769165039062
1999-06-08,200.0466064453125
1999-06-09,202.2908935546875
1999-06-10,204.65174560546873
1999-06-11,204.6522033691406
1999-06-14,214.1560546875
1999-06-15,208.13880615234373
1999-06-16,219.0251953125
1999-06-17,225.15104370117186
1999-06-18,224.837255859375
1999-06-21,231.96119384765623
1999-06-22,234.66659545898438
1999-06-23,240.975
1999-06-24,248.11649780273436
1999-06-25,239.07885131835937
1999-06-28,253.9740051269531
1999-06-29,260.8807434082031
1999-06-30,253.41419677734373
1999-07-01,234.1180480957031
1999-07-02,234.2083557128906
1999-07-05,237.27284545898436
1999-07-06,227.58795776367188
1999-07-07,235.29779663085935
1999-07-08,236.69805908203125
1999-07-09,237.71249999999998
1999-07-12,233.95980834960938
1999-07-13,228.72315673828123
1999-07-14,233.9280029296875
1999-07-15,232.40040893554686
1999-07-16,227.96114501953124
1999-07-19,221.8614074707031
1999-07-20,236.1904541015625
1999-07-21,241.47165527343748
1999-07-22,232.6094970703125
1999-07-23,237.8969970703125
1999-07-26,240.30465087890624
1999-07-27,238.60695190429686
1999-07-28,239.57984619140623
1999-07-29,239.37899780273438
1999-07-30,240.21884765624998
1999-08-02,242.44140014648437
1999-08-03,244.02614135742186
1999-08-04,247.36920776367185
1999-08-05,248.03054809570312
1999-08-06,246.98895263671875
1999-08-09,244.32540893554688
1999-08-10,240.3220458984375
1999-08-11,237.51015014648436
1999-08-12,236.3462951660156
1999-08-13,235.78515014648437
1999-08-16,234.01019897460935
1999-08-17,236.46075439453125
1999-08-18,237.28934326171873
1999-08-19,245.6614562988281
1999-08-20,244.3400939941406
1999-08-23,246.74985351562498
1999-08-24,247.27034912109374
1999-08-25,243.8647521972656
1999-08-26,245.73495483398438
1999-08-27,245.08500366210936
1999-08-30,242.8558410644531
1999-08-31,244.06739501953123
1999-09-01,239.93280029296875
1999-09-02,241.793701171875
1999-09-03,238.18304443359375
1999-09-06,234.10169677734373
1999-09-07,234.41685791015624
1999-09-08,235.7397033691406
1999-09-09,251.2682922363281
1999-09-10,248.98934326171874
1999-09-13,250.5214416503906
1999-09-14,250.9337951660156
1999-09-15,249.42044677734373
1999-09-16,246.82664794921874
1999-09-17,247.2836975097656
1999-09-20,245.075244140625
1999-09-21,243.83820190429685
1999-09-22,242.5585510253906
1999-09-23,240.6304504394531
1999-09-24,242.8989074707031
1999-09-27,240.32369384765624
1999-09-28,238.7148010253906
1999-09-29,237.74309692382812
1999-09-30,235.6053039550781
1999-10-08,230.17725219726563
1999-10-11,228.3719970703125
1999-10-12,230.66940307617188
1999-10-13,226.11329956054686
1999-10-14,226.30889282226562
1999-10-15,231.56969604492187
1999-10-18,225.249755859375
1999-10-19,220.63500366210937
1999-10-20,222.87405395507812
1999-10-21,218.77950439453124
1999-10-22,224.61930541992186
1999-10-25,220.23989868164062
1999-10-26,222.400048828125
1999-10-27,230.52315673828124
1999-10-28,227.17875366210936
1999-10-29,225.6844482421875
1999-11-01,223.96439208984376
1999-11-02,223.12034912109374
1999-11-03,221.35259399414062
1999-11-04,219.7242004394531
1999-11-05,219.78480834960936
1999-11-08,220.70624999999998
1999-11-09,219.60450439453123
1999-11-10,217.52279663085938
1999-11-11,216.58575439453125
1999-11-12,217.5490539550781
1999-11-15,217.73040161132812
1999-11-16,214.69784545898438
1999-11-17,219.418505859375
1999-11-18,222.36780395507813
1999-11-19,220.27080688476562
1999-11-22,219.68820190429688
1999-11-23,219.96509399414063
1999-11-24,218.18670043945312
1999-11-25,216.63614501953126
1999-11-26,216.67694091796875
1999-11-29,215.32020263671873
1999-11-30,215.2459533691406
1999-12-01,217.06739501953123
1999-12-02,215.37555541992188
1999-12-03,215.58495483398437
1999-12-06,214.04924926757812
1999-12-07,214.23914794921873
1999-12-08,213.72720336914062
1999-12-09,212.5088928222656
1999-12-10,214.3408447265625
1999-12-13,212.56605834960936
1999-12-14,213.33944091796874
1999-12-15,217.6585510253906
1999-12-16,215.23004150390625
1999-12-17,212.93265380859376
1999-12-21,209.3245422363281
1999-12-22,208.12650146484376
1999-12-23,205.41915893554688
1999-12-24,203.30504150390624
1999-12-27,201.80280761718748
1999-12-28,202.32315673828126
1999-12-29,203.53890380859374
1999-12-30,204.98699340820312
2000-01-04,210.9556457519531
2000-01-05,211.45230102539062
2000-01-06,219.59130249023437
2000-01-07,227.4906005859375
2000-01-10,231.76680908203124
2000-01-11,221.96715087890624
2000-01-12,215.7030029296875
2000-01-13,213.66630249023436
2000-01-14,211.32720336914062
2000-01-17,214.9994934082031
2000-01-18,213.99345703125
2000-01-19,216.1085998535156
2000-01-20,220.02945556640626
2000-01-21,219.762744140625
2000-01-24,221.60159912109376
2000-01-25,221.47589721679688
2000-01-26,222.16754150390625
2000-01-27,226.01504516601562
2000-01-28,230.24954223632812
2000-02-14,251.09144897460936
2000-02-15,250.60050659179686
2000-02-16,253.96635131835936
2000-02-17,246.09735717773435
2000-02-18,250.21364135742186
2000-02-21,251.57039794921874
2000-02-22,244.84409179687498
2000-02-23,239.2395080566406
2000-02-24,245.1463439941406
2000-02-25,244.7364074707031
2000-02-28,255.72824707031248
2000-02-29,257.1867004394531
2000-03-01,255.72824707031248
2000-03-02,256.9521057128906
2000-03-03,260.70314941406247
2000-03-06,252.162744140625
2000-03-07,254.21969604492188
2000-03-08,258.9049438476562
2000-03-09,259.8518920898437
2000-03-10,255.75734252929686
2000-03-13,259.3330444335937
2000-03-14,252.80205688476562
2000-03-15,252.22064208984375
2000-03-16,241.12904663085936
2000-03-17,248.7901428222656
2000-03-20,254.88720703125
2000-03-21,256.54859619140626
2000-03-22,258.06690673828126
2000-03-23,262.0861450195312
2000-03-24,259.57485351562497
2000-03-27,266.3870910644531
2000-03-28,268.7161560058594
2000-03-29,268.3210510253906
2000-03-30,271.64760131835936
2000-03-31,270.0337463378906
2000-04-03,270.15045776367185
2000-04-04,264.1038024902344
2000-04-05,265.6798461914062
2000-04-06,271.3711486816406
2000-04-07,272.98439941406247
2000-04-10,273.9091552734375
2000-04-11,273.17609252929685
2000-04-12,271.0992004394531
2000-04-13,274.73219604492186
2000-04-14,275.049755859375
2000-04-17,269.2586975097656
2000-04-18,272.0242492675781
2000-04-19,274.306494140625
2000-04-20,277.0540466308594
2000-04-21,276.1595947265625
2000-04-24,275.6096923828125
2000-04-25,275.0203491210937
2000-04-26,274.91685791015624
2000-04-27,271.0244934082031
2000-04-28,275.4481567382812
2000-05-08,275.49554443359375
2000-05-09,270.9956909179687
2000-05-10,262.90334472656247
2000-05-11,258.60719604492186
2000-05-12,258.09120483398436
2000-05-15,255.68805541992185
2000-05-16,258.6806945800781
2000-05-17,258.8096923828125
2000-05-18,263.7805480957031
2000-05-19,266.6742004394531
2000-05-22,273.71039428710935
2000-05-23,274.8112426757812
2000-05-24,278.32395629882814
2000-05-25,282.1055969238281
2000-05-26,281.9425415039062
2000-05-29,284.81220703125
2000-05-30,281.6206420898437
2000-05-31,284.18309326171874
2000-06-01,285.52320556640626
2000-06-02,287.4375
2000-06-05,284.8638061523437
2000-06-06,288.831591796875
2000-06-07,290.25465087890626
2000-06-08,288.78090820312497
2000-06-09,285.1180480957031
2000-06-12,286.8835510253906
2000-06-13,290.80109252929685
2000-06-14,289.843505859375
2000-06-15,291.34275512695314
2000-06-16,289.0415954589844
2000-06-19,287.28074340820314
2000-06-20,284.30220336914056
2000-06-21,286.9696472167969
2000-06-22,287.08515014648435
2000-06-23,290.94404296875
2000-06-26,292.29585571289056
2000-06-27,291.4346923828125
2000-06-28,292.1671508789062
2000-06-29,290.5891479492187
2000-06-30,289.2158935546875
2000-07-03,284.3455444335937
2000-07-04,286.18965454101556
2000-07-05,286.3780517578125
2000-07-06,285.38280029296874
2000-07-07,289.918798828125
2000-07-10,292.20314941406247
2000-07-11,294.08115234375
2000-07-12,296.006103515625
2000-07-13,296.8801574707031
2000-07-14,298.07880249023435
2000-07-17,297.37185058593747
2000-07-18,299.09789428710934
2000-07-19,299.76390380859374
2000-07-20,298.7340087890625
2000-07-21,299.4504089355469
2000-07-24,298.38585205078124
2000-07-25,299.48655395507814
2000-07-26,301.84784545898435
2000-07-27,301.85249633789056
2000-07-28,301.9189453125
2000-07-31,303.5308410644531
2000-08-01,304.22265014648434
2000-08-02,304.60244750976557
2000-08-03,305.4451538085937
2000-08-04,303.9541442871094
2000-08-07,305.912841796875
2000-08-08,307.48740234375
2000-08-09,309.17698974609374
2000-08-10,309.89146728515624
2000-08-11,309.39990234375
2000-08-14,311.4458862304687
2000-08-15,311.52344970703126
2000-08-16,312.5200561523437
2000-08-17,313.737890625
2000-08-18,313.5274658203125
2000-08-21,316.30349121093747
2000-08-22,311.20543212890624
2000-08-23,308.687841796875
2000-08-24,310.67413330078125
2000-08-25,313.00543212890625
2000-08-28,315.087744140625
2000-08-29,315.8214111328125
2000-08-30,311.4214599609375
2000-08-31,303.1798461914062
2000-09-01,299.9788513183594
2000-09-04,301.5903076171875
2000-09-05,294.568798828125
2000-09-06,288.88604736328125
2000-09-07,292.5994445800781
2000-09-08,293.8968017578125
2000-09-11,295.8064453125
2000-09-12,296.86424560546874
2000-09-13,298.3404052734375
2000-09-14,296.9257507324219
2000-09-15,296.76509399414056
2000-09-18,292.01295776367186
2000-09-19,285.4731079101562
2000-09-20,288.3433410644531
2000-09-21,286.09590454101556
2000-09-22,283.79760131835934
2000-09-25,281.3866516113281
2000-09-26,283.1743469238281
2000-09-27,287.11290893554684
2000-09-28,283.3933410644531
2000-09-29,286.52415161132814
2000-10-09,287.3024963378906
2000-10-10,291.3223571777344
2000-10-11,290.0588928222656
2000-10-12,288.94859619140624
2000-10-13,287.7235473632812
2000-10-16,285.42134399414056
2000-10-17,286.4234985351562
2000-10-18,288.42674560546874
2000-10-19,287.01300659179685
2000-10-20,292.1182434082031
2000-10-23,293.8406982421875
2000-10-24,293.45159912109375
2000-10-25,296.5881042480469
2000-10-26,295.15094604492185
2000-10-27,295.1107543945312
2000-10-30,296.0367004394531
2000-10-31,294.1930480957031
2000-11-01,296.6044555664062
2000-11-02,297.6390014648437
2000-11-03,297.24464721679686
2000-11-06,298.6759460449219
2000-11-07,299.5615539550781
2000-11-08,301.9361938476562
2000-11-09,304.87230834960934
2000-11-10,307.118701171875
2000-11-13,310.618212890625
2000-11-14,312.76768798828124
2000-11-15,312.28575439453124
2000-11-16,314.3975830078125
2000-11-17,313.9852661132812
2000-11-20,315.2083374023437
2000-11-21,314.69729003906247
2000-11-22,316.9954467773437
2000-11-23,317.9158447265625
2000-11-24,308.00551757812497
2000-11-27,307.450634765625
2000-11-28,311.9093994140625
2000-11-29,309.71923828125
2000-11-30,310.5919555664062
2000-12-01,312.2764526367187
2000-12-04,313.8208374023437
2000-12-05,313.75048828125
2000-12-06,311.34404296875
2000-12-07,311.256591796875
2000-12-08,310.974462890625
2000-12-11,306.9114074707031
2000-12-12,308.8579467773437
2000-12-13,308.418017578125
2000-12-14,307.661865234375
2000-12-15,305.90460205078125
2000-12-18,306.68175659179684
2000-12-19,307.35479736328125
2000-12-20,310.69020996093747
2000-12-21,311.53289794921875
2000-12-22,310.4652099609375
2000-12-26,311.4399169921875
2000-12-27,308.73658447265626
2000-12-28,308.055615234375
2000-12-29,311.0215576171875
2001-01-02,315.5203491210937
2001-01-03,318.5848388671875
2001-01-04,317.6107543945312
2001-01-05,318.7950073242187
2001-01-08,315.30959472656247
2001-01-09,315.1702514648437
2001-01-10,318.8422485351562
2001-01-11,317.8711669921875
2001-01-12,315.71206054687497
2001-01-15,304.86644897460934
2001-01-16,306.88304443359374
2001-01-17,305.18759765625
2001-01-18,306.46649780273435
2001-01-19,309.8408935546875
2001-02-05,301.2047973632812
2001-02-06,299.2972412109375
2001-02-07,296.9908447265625
2001-02-08,289.52069091796875
2001-02-09,293.5454956054687
2001-02-12,294.1831420898437
2001-02-13,294.52919311523436
2001-02-14,294.47999267578126
2001-02-15,291.9718505859375
2001-02-16,291.2945983886719
2001-02-19,295.13250732421875
2001-02-20,292.9827026367187
2001-02-21,286.39890747070314
2001-02-22,286.08900146484376
2001-02-23,290.45189208984374
2001-02-26,293.2039489746094
2001-02-27,294.30629882812497
2001-02-28,293.8770080566406
2001-03-01,294.7681457519531
2001-03-02,297.7666442871094
2001-03-05,297.62999267578124
2001-03-06,298.5090087890625
2001-03-07,298.6765502929687
2001-03-08,300.13500366210934
2001-03-09,301.74900512695314
2001-03-12,301.88280029296874
2001-03-13,299.8048461914062
2001-03-14,302.7923950195312
2001-03-15,303.3901428222656
2001-03-16,303.03539428710934
2001-03-19,305.49254150390624
2001-03-20,306.8689453125
2001-03-21,309.95848388671874
2001-03-22,313.1297973632812
2001-03-23,308.030859375
2001-03-26,313.48216552734374
2001-03-27,316.0887084960937
2001-03-28,316.031103515625
2001-03-29,315.2486938476562
2001-03-30,316.9162353515625
2001-04-02,318.76259765624997
2001-04-03,318.4578002929687
2001-04-04,313.60784912109375
2001-04-05,316.8900146484375
2001-04-06,316.2908935546875
2001-04-09,317.60504150390625
2001-04-10,319.2718505859375
2001-04-11,319.7095458984375
2001-04-12,320.21971435546874
2001-04-13,321.8099853515625
2001-04-16,325.2088623046875
2001-04-17,326.50184326171876
2001-04-18,325.8845947265625
2001-04-19,325.930517578125
2001-04-20,322.85024414062497
2001-04-23,322.56390380859375
2001-04-24,324.9261108398437
2001-04-25,317.8769897460937
2001-04-26,315.7583862304687
2001-04-27,317.2663330078125
2001-04-30,317.8776123046875
2001-05-08,320.69908447265624
2001-05-09,319.93348388671876
2001-05-10,322.0924438476562
2001-05-11,323.3107543945312
2001-05-14,326.76990966796876
2001-05-15,328.6595947265625
2001-05-16,329.925732421875
2001-05-17,329.19704589843747
2001-05-18,330.505810546875
2001-05-21,332.03924560546875
2001-05-22,331.550537109375
2001-05-23,329.6392456054687
2001-05-24,329.74456787109375
2001-05-25,329.03638916015626
2001-05-28,326.95484619140626
